%\*l[nm]	Flux relative to continuum flux
658.88123   1.01737760
658.90271   1.01960490
658.92413   1.00502890
658.94556   1.02024760
658.96704   1.02402200
658.98846   1.01805870
659.00989   1.01206880
659.03137   1.01357770
659.05273   1.01160800
659.07416   1.02008010
659.09558   1.01063780
659.11700   1.01960780
659.13837   1.01120200
659.15979   1.00906260
659.18115   1.00869590
659.20251   1.00727120
659.22394   1.00986810
659.24524   1.00760020
659.26666   1.00408730
659.28796   1.00335420
659.30933   1.00283270
659.33069   0.99097525
659.35199   1.00755290
659.37335   0.99390570
659.39465   0.99973272
659.41595   0.99157598
659.43732   0.99692098
659.45862   1.00197090
659.47986   0.99861256
659.50116   0.99432081
659.52246   0.99928975
659.54376   0.99696334
659.56506   1.00390980
659.58630   1.00708210
659.60754   0.99836461
659.62878   1.00590030
659.65002   0.99688585
659.67126   0.99821405
659.69250   1.00060880
659.71375   1.00003470
659.73499   0.99962291
659.75623   0.99078305
659.77740   0.99799929
659.79865   1.00123870
659.81982   1.00334670
659.84100   0.94110780
659.86218   0.94049581
659.88336   0.94062869
