%\*l[nm]	Flux relative to continuum flux
650.72662   1.00085560
650.75031   1.00073290
650.77405   0.99404041
650.79773   0.99604147
650.82141   0.99791407
650.84509   0.98930335
650.86877   0.98815355
650.89246   0.99431276
650.91608   0.99266602
650.93976   0.99830296
650.96338   1.00208080
650.98700   0.99973111
651.01062   1.00810710
651.03430   1.00541170
651.05792   1.01271070
651.08154   1.01195760
651.10516   1.01832430
651.12878   1.02284700
651.15234   1.02806730
651.17596   1.03205160
651.19958   1.03112930
651.22314   1.03698830
651.24670   1.05569130
651.27026   1.06864490
651.29382   1.07959390
651.31738   1.08126210
651.34094   1.09430720
651.36450   1.09234150
651.38806   1.09072770
651.41156   1.08780010
651.43512   1.07725780
651.45862   1.05564200
651.48212   1.04782300
651.50562   1.04853780
651.52917   1.04963040
651.55261   1.05228600
651.57611   1.04226660
651.59961   1.03436070
651.62311   1.01790450
651.64655   0.99837786
651.67004   0.98969167
651.69348   1.00381930
651.71692   1.02655360
651.74036   1.04645910
651.76379   1.05962880
651.78723   1.06174730
651.81067   1.06416940
651.83411   1.07787050
651.85754   1.08872000
651.88092   1.09379420
651.90430   1.08871420
651.92767   1.08279970
651.95105   1.07806150
651.97449   1.07099740
651.99786   1.08100730
652.02124   1.07728520
652.04456   1.07479650
652.06799   1.06724070
652.09131   1.06195490
652.11462   1.05205480
652.13800   1.04636790
652.16132   1.04276900
652.18469   1.03807240
652.20795   1.01834770
652.23132   1.01329550
652.25458   1.01045100
652.27789   1.00853920
652.30115   1.00533090
652.32446   1.00325410
652.34778   0.99552335
652.37103   0.98693231
652.39435   0.98444797
652.41760   0.98512472
652.44080   0.99590687
652.46411   0.99672284
652.48737   0.99909800
652.51062   1.00365840
652.53381   0.99696085
652.55701   0.99964375
652.58026   0.99967669
652.60345   0.99740766
652.62671   0.99740030
652.64990   1.00380420
652.67310   1.00182340
652.69629   0.99831222
652.71948   1.00279910
652.74261   0.99944164
652.76581   1.00356720
652.78894   1.00124320
652.81213   0.99627393
652.83533   1.00253400
652.85846   0.99074830
652.88159   0.99869953
652.90472   0.99730229
652.92786   0.99975652
652.95099   1.00072230
652.97406   0.99942945
652.99719   1.00499000
653.02032   1.00039340
653.04340   0.99842874
653.06653   0.99915944
653.08960   0.99997334
653.11267   1.00449030
653.13574   1.00410470
653.15881   1.00518810
653.18188   1.00472490
653.20496   0.99957171
653.22797   0.99125312
653.25104   0.99347830
653.27405   0.99878004
653.29706   1.00392900
653.32013   1.00539920
653.34314   1.00643230
653.36609   1.00700030
653.38910   1.00591570
653.41211   1.00459060
653.43512   0.99837442
653.45813   1.00651300
653.48108   1.00874200
653.50403   1.00866750
653.52704   1.01490910
653.54999   1.01400330
653.57294   1.01240570
653.59589   1.01523320
653.61884   1.01318630
653.64172   1.01508600
653.66467   1.00947950
653.68762   1.01162430
653.71057   1.01438180
653.73346   1.00968380
653.75635   1.01326020
653.77924   1.01464960
653.80212   1.01914270
653.82507   1.01734880
653.84790   1.02133290
653.87079   1.02299840
653.89368   1.02495290
653.91650   1.02911270
653.93939   1.02662130
653.96222   1.02325780
653.98505   1.02549320
654.00793   1.02465330
654.03076   1.03190470
654.05359   1.02498440
654.07635   1.02437030
654.09924   1.02877010
654.12201   1.02974510
654.14484   1.03147650
654.16760   1.03099960
654.19037   1.03089120
654.21320   1.02439370
654.23596   1.02714540
654.25867   1.02914990
654.28149   1.03035080
654.30426   1.03561420
654.32703   1.03760580
654.34973   1.03124520
654.37244   1.02424740
654.39520   1.01863320
654.41791   1.02588630
654.44061   1.03915720
654.46332   1.04757780
654.48608   1.04986530
654.50873   1.05631480
654.53143   1.05556590
654.55414   1.05901580
654.57678   1.06854180
654.59949   1.05980560
654.62219   1.06419990
654.64484   1.06459040
654.66748   1.08025990
654.69012   1.07969510
654.71277   1.08053240
654.73547   1.07499090
654.75806   1.07478500
654.78064   1.07819340
654.80334   1.08547470
654.82593   1.08193550
654.84851   1.08262550
654.87115   1.08073430
654.89368   1.09603690
654.91632   1.10472490
654.93890   1.11454790
654.96149   1.11954230
654.98401   1.12532880
655.00659   1.13500590
655.02917   1.13670400
655.05170   1.14240710
655.07428   1.15148830
655.09680   1.16056590
655.11932   1.16262520
655.14185   1.16956600
655.16437   1.18206520
655.18689   1.18858470
655.20941   1.19959430
655.23187   1.20173320
655.25439   1.19896050
655.27692   1.21742190
655.29938   1.23132440
655.32184   1.25580940
655.34436   1.27587850
655.36682   1.29459640
655.38928   1.30434890
655.41174   1.33467050
655.43414   1.35572380
655.45660   1.38466980
655.47900   1.40828200
655.50146   1.44681550
655.52386   1.47510150
655.54626   1.51379230
655.56873   1.55320560
655.59113   1.59203860
655.61346   1.64278590
655.63586   1.70429900
655.65826   1.76698400
655.68066   1.83607650
655.70300   1.89542890
655.72540   1.98076390
655.74774   2.09226290
655.77008   2.19798950
655.79242   2.32065750
655.81482   2.46866510
655.83710   2.62577400
655.85944   2.79646060
655.88177   2.98178340
655.90411   3.20504310
655.92639   3.40244350
655.94867   3.63998900
655.97101   3.90202710
655.99329   4.19687710
656.01556   4.47702520
656.03784   4.78954110
656.06012   5.08842560
656.08240   5.36970840
656.10461   5.61088340
656.12689   5.83630240
656.14911   5.95342630
656.17139   5.98351180
656.19360   5.87480090
656.21588   5.55803350
656.23810   4.91525940
656.26031   4.00403040
656.28253   3.16883920
656.30469   2.74158770
656.32690   2.91384740
656.34906   3.56850230
656.37128   4.43515300
656.39343   5.16719870
656.41565   5.62068250
656.43781   5.84005850
656.45996   5.90371330
656.48212   5.91092380
656.50427   5.77323440
656.52643   5.60465950
656.54852   5.34810110
656.57068   5.07095020
656.59277   4.73435760
656.61487   4.45345640
656.63702   4.14275070
656.65912   3.87154800
656.68121   3.64159430
656.70331   3.40361920
656.72540   3.19035450
656.74744   2.98515300
656.76953   2.80073790
656.79163   2.65078420
656.81366   2.48169540
656.83575   2.35121270
656.85779   2.21707960
656.87982   2.10647770
656.90186   2.00833390
656.92389   1.92778730
656.94592   1.84396920
656.96790   1.78860020
656.98993   1.71815530
657.01196   1.66408650
657.03394   1.61512510
657.05597   1.56634980
657.07794   1.52019300
657.09991   1.48737130
657.12189   1.45468670
657.14386   1.42241390
657.16583   1.38326500
657.18781   1.35583880
657.20972   1.32359000
657.23169   1.30288210
657.25360   1.29031580
657.27551   1.27744120
657.29749   1.27040200
657.31940   1.26615010
657.34131   1.23713740
657.36316   1.22273050
657.38513   1.21083830
657.40698   1.19635940
657.42883   1.18402690
657.45081   1.17383260
657.47266   1.15128030
657.49451   1.13490260
657.51636   1.13724520
657.53821   1.13882710
657.56006   1.13716460
657.58191   1.13871710
657.60376   1.12713800
657.62561   1.12320750
657.64740   1.11544070
657.66925   1.11326790
657.69104   1.10820730
657.71283   1.09285880
657.73468   1.09127840
657.75647   1.08498900
657.77820   1.08181200
657.79999   1.07962910
657.82178   1.07808910
657.84357   1.06723760
657.86536   1.06083230
657.88708   1.05945660
657.90881   1.05705150
657.93054   1.05991380
657.95227   1.05937650
657.97406   1.05545140
657.99573   1.04993120
658.01746   1.05095080
658.03918   1.03905520
658.06091   1.04285620
658.08264   1.04811140
658.10431   1.04125920
658.12604   1.04147170
658.14771   1.04432180
658.16937   1.04078410
658.19104   1.04030770
658.21271   1.04213500
658.23438   1.03920770
658.25598   1.04291760
658.27765   1.03977270
658.29926   1.04046940
658.32092   1.03725990
658.34253   1.03398670
658.36414   1.03722120
658.38580   1.03881670
658.40735   1.04176940
658.42902   1.03724880
658.45056   1.04076610
658.47217   1.03407620
658.49377   1.03434140
658.51532   1.04361470
658.53693   1.02620390
658.55847   1.03442550
658.58002   1.03530500
658.60162   1.03273450
658.62317   1.02556220
658.64465   1.02645220
658.66620   1.03210740
658.68774   1.02242480
658.70929   1.02899240
658.73077   1.02626550
658.75232   1.02891080
658.77380   1.02648700
658.79529   1.03462230
658.81677   1.02573440
658.83826   1.02726410
658.85974   1.02970370
658.88123   1.02684170
658.90271   1.02482260
658.92413   1.03766020
658.94556   1.03651330
658.96704   1.03793170
658.98846   1.03555660
659.00989   1.03283760
659.03137   1.03081620
659.05273   1.03252330
659.07416   1.03321710
659.09558   1.03185830
659.11700   1.02686680
659.13837   1.02036220
659.15979   1.02693550
659.18115   1.01759250
659.20251   1.01116070
659.22394   1.00776970
659.24524   1.01607860
659.26666   1.01006950
659.28796   1.00823620
659.30933   1.01726870
659.33069   1.01202690
659.35199   1.00892300
659.37335   1.00502230
659.39465   1.00433870
659.41595   1.01230800
659.43732   1.00091000
659.45862   1.00458400
659.47986   0.99618923
659.50116   0.99730144
659.52246   1.00784390
659.54376   1.00116720
659.56506   1.00539590
659.58630   1.00390270
659.60754   0.99677395
659.62878   1.00285470
659.65002   1.00380990
659.67126   0.99845570
659.69250   0.98944987
659.71375   1.00224150
659.73499   0.99907147
659.75623   0.99658307
659.77740   0.98828719
659.79865   0.99350223
659.81982   0.99778502
659.84100   0.93166681
659.86218   0.93098406
659.88336   0.93012073
