%\*l[nm]	Flux relative to continuum flux
650.67914   0.99991639
650.70288   1.00326870
650.72662   0.99751888
650.75031   0.99887518
650.77405   0.99894319
650.79773   1.00334630
650.82141   1.00164660
650.84509   0.99193651
650.86877   0.97137178
650.89246   0.99317316
650.91608   0.99784077
650.93976   0.99554269
650.96338   1.00113210
650.98700   1.00412250
651.01062   0.99632343
651.03430   0.99859991
651.05792   1.00442760
651.08154   0.99981823
651.10516   1.01144170
651.12878   1.00921270
651.15234   1.01026040
651.17596   1.01452550
651.19958   1.00533920
651.22314   0.99591127
651.24670   1.00526000
651.27026   1.01684110
651.29382   1.01765240
651.31738   1.01566370
651.34094   1.02171640
651.36450   1.02038230
651.38806   1.02142930
651.41156   1.01642280
651.43512   1.01044460
651.45862   0.99040050
651.48212   0.98002498
651.50562   0.99384470
651.52917   1.00400560
651.55261   1.00470730
651.57611   0.99971817
651.59961   0.99394931
651.62311   0.99910545
651.64655   0.96537463
651.67004   0.94692649
651.69348   0.96815196
651.71692   0.98116728
651.74036   0.99233120
651.76379   1.00277090
651.78723   1.00076520
651.81067   0.99974975
651.83411   1.00045650
651.85754   1.00823630
651.88092   1.00461290
651.90430   1.00804180
651.92767   0.99708038
651.95105   1.00029720
651.97449   1.00896890
651.99786   1.01978760
652.02124   1.03124900
652.04456   1.03999060
652.06799   1.04456720
652.09131   1.03926870
652.11462   1.04020430
652.13800   1.04264730
652.16132   1.04007350
652.18469   1.04302460
652.20795   1.01531670
652.23132   1.01767730
652.25458   1.00734290
652.27789   1.01500740
652.30115   1.01466780
652.32446   1.00613040
652.34778   0.99912536
652.37103   0.98659563
652.39435   0.99180560
652.41760   0.98404974
652.44080   0.99465857
652.46411   0.99642772
652.48737   1.00867060
652.51062   1.00176770
652.53381   0.99800957
652.55701   1.00401390
652.58026   1.00336510
652.60345   0.99427532
652.62671   1.00629570
652.64990   1.00357700
652.67310   0.99991324
652.69629   1.00109800
652.71948   1.00776860
652.74261   1.00031090
652.76581   1.00729600
652.78894   1.00058080
652.81213   0.99801803
652.83533   0.99965391
652.85846   0.99206720
652.88159   1.00418330
652.90472   0.99309325
652.92786   0.99138794
652.95099   0.99588050
652.97406   0.99220263
652.99719   0.99011250
653.02032   0.99281578
653.04340   0.99364058
653.06653   0.99710595
653.08960   0.99864691
653.11267   1.00006050
653.13574   0.99117204
653.15881   1.00287000
653.18188   1.00253790
653.20496   0.99473246
653.22797   0.98022632
653.25104   0.97972888
653.27405   0.98165166
653.29706   0.99949680
653.32013   0.99117835
653.34314   0.99201492
653.36609   0.99431311
653.38910   0.98921988
653.41211   0.98639164
653.43512   0.98597629
653.45813   0.98867488
653.48108   0.99329262
653.50403   0.99767564
653.52704   0.99088551
653.54999   0.99871465
653.57294   0.99905987
653.59589   0.99698052
653.61884   0.99265328
653.64172   0.99712213
653.66467   0.99206827
653.68762   0.99749669
653.71057   0.99365022
653.73346   0.99927205
653.75635   0.99989896
653.77924   0.99866555
653.80212   1.00244420
653.82507   0.99604727
653.84790   0.99762064
653.87079   0.99167662
653.89368   0.98958815
653.91650   0.98919460
653.93939   0.99848009
653.96222   0.99423114
653.98505   0.99785199
654.00793   1.00432280
654.03076   0.98790081
654.05359   0.99598252
654.07635   0.99599046
654.09924   0.99327683
654.12201   0.99592263
654.14484   0.98948322
654.16760   0.98366135
654.19037   0.98693366
654.21320   0.97483781
654.23596   0.98611675
654.25867   0.97909807
654.28149   0.98620518
654.30426   0.99409670
654.32703   0.98592119
654.34973   0.98645932
654.37244   0.97029055
654.39520   0.97291770
654.41791   0.97301150
654.44061   0.97898899
654.46332   0.98352821
654.48608   0.99069323
654.50873   0.99167187
654.53143   0.99017560
654.55414   0.98739927
654.57678   0.99018873
654.59949   0.98649585
654.62219   0.98738223
654.64484   0.99685919
654.66748   0.98903666
654.69012   0.99362562
654.71277   1.00182730
654.73547   0.98535219
654.75806   0.98707466
654.78064   0.98701121
654.80334   0.99423479
654.82593   0.97541273
654.84851   0.97374886
654.87115   0.97948039
654.89368   0.97586486
654.91632   0.98878496
654.93890   0.99313681
654.96149   0.99573522
654.98401   0.99979673
655.00659   1.00330780
655.02917   0.99692968
655.05170   0.99622053
655.07428   1.00123000
655.09680   1.00666880
655.11932   1.00723050
655.14185   1.00578460
655.16437   1.00601680
655.18689   1.00079900
655.20941   1.01445130
655.23187   1.00086000
655.25439   0.99690336
655.27692   0.99877378
655.29938   1.00908430
655.32184   1.01613670
655.34436   1.01838330
655.36682   1.03387110
655.38928   1.03066860
655.41174   1.04547290
655.43414   1.05382080
655.45660   1.07104690
655.47900   1.08595600
655.50146   1.09352920
655.52386   1.09161090
655.54626   1.12375560
655.56873   1.14313280
655.59113   1.15679780
655.61346   1.17256830
655.63586   1.19662260
655.65826   1.22073640
655.68066   1.24801490
655.70300   1.27209610
655.72540   1.30922930
655.74774   1.34011380
655.77008   1.39730240
655.79242   1.44812730
655.81482   1.52584080
655.83710   1.57568980
655.85944   1.66229600
655.88177   1.75133800
655.90411   1.87690300
655.92639   1.97220530
655.94867   2.10440580
655.97101   2.22803980
655.99329   2.41007720
656.01556   2.56268630
656.03784   2.75844480
656.06012   2.95628560
656.08240   3.15125320
656.10461   3.34143740
656.12689   3.53916430
656.14911   3.68833490
656.17139   3.75042740
656.19360   3.81825780
656.21588   3.77334220
656.23810   3.71034940
656.26031   3.58291760
656.28253   3.31222250
656.30469   2.88751860
656.32690   2.33396170
656.34906   1.87939950
656.37128   1.62245930
656.39343   1.71754970
656.41565   2.09381940
656.43781   2.63862840
656.45996   3.10292690
656.48212   3.45462090
656.50427   3.67670570
656.52643   3.76447210
656.54852   3.79922510
656.57068   3.79487580
656.59277   3.70390080
656.61487   3.57559780
656.63702   3.40681630
656.65912   3.20580580
656.68121   3.03453210
656.70331   2.82475750
656.72540   2.64381310
656.74744   2.47287250
656.76953   2.29887770
656.79163   2.16591950
656.81366   2.02575780
656.83575   1.90358270
656.85779   1.80874550
656.87982   1.70502470
656.90186   1.62608710
656.92389   1.54627920
656.94592   1.48134890
656.96790   1.43623970
656.98993   1.38143590
657.01196   1.34903570
657.03394   1.30635710
657.05597   1.27977940
657.07794   1.23281960
657.09991   1.20934150
657.12189   1.19603950
657.14386   1.16653570
657.16583   1.14763350
657.18781   1.13141090
657.20972   1.10128190
657.23169   1.08857260
657.25360   1.09597140
657.27551   1.08064820
657.29749   1.07446420
657.31940   1.08288290
657.34131   1.05678930
657.36316   1.05105690
657.38513   1.04219610
657.40698   1.03230300
657.42883   1.02676130
657.45081   1.02134310
657.47266   1.00825570
657.49451   0.98672940
657.51636   0.99790979
657.53821   1.00520850
657.56006   1.00752440
657.58191   1.01456690
657.60376   1.00741830
657.62561   1.00377680
657.64740   1.00514890
657.66925   1.01926450
657.69104   1.00663120
657.71283   1.00048700
657.73468   0.99951984
657.75647   0.99138175
657.77820   1.00109410
657.79999   0.99160658
657.82178   0.99456440
657.84357   0.98565061
657.86536   0.98996894
657.88708   0.98569102
657.90881   0.99353024
657.93054   0.98501567
657.95227   1.00309810
657.97406   0.99133452
657.99573   0.99639834
658.01746   1.00267090
658.03918   0.98495111
658.06091   1.00415930
658.08264   0.99469056
658.10431   0.98621018
658.12604   0.99557110
658.14771   0.99316495
658.16937   1.00392650
658.19104   1.00427630
658.21271   0.99666272
658.23438   1.00516210
658.25598   0.99607324
658.27765   0.99807920
658.29926   1.00132430
658.32092   1.00188340
658.34253   1.00755440
658.36414   1.00780000
658.38580   1.00030230
658.40735   1.01743460
658.42902   1.01778420
658.45056   1.01517450
658.47217   0.99117703
658.49377   1.00644810
658.51532   1.00284870
658.53693   0.99384256
658.55847   0.99305780
658.58002   1.00111060
658.60162   1.00230720
658.62317   1.00966830
658.64465   1.00238370
658.66620   1.00133890
658.68774   1.00345350
658.70929   1.00816820
658.73077   1.02454500
658.75232   1.01120010
658.77380   1.00170670
658.79529   1.00307610
658.81677   1.00895690
658.83826   1.01252750
658.85974   1.01759430
658.88123   1.02625400
658.90271   1.00228370
658.92413   1.01129280
658.94556   0.99998081
658.96704   1.02244130
658.98846   1.02337750
659.00989   1.02519220
659.03137   1.03237160
659.05273   1.00995140
659.07416   1.02610030
659.09558   1.02752910
659.11700   1.01787800
659.13837   1.00981180
659.15979   1.00604410
659.18115   1.00948820
659.20251   1.01889090
659.22394   0.98320844
659.24524   1.00893050
659.26666   0.99623539
659.28796   1.00331070
659.30933   1.01857110
659.33069   0.99978366
659.35199   1.00707140
659.37335   1.00137260
659.39465   1.01839470
659.41595   1.00415740
659.43732   0.99138953
659.45862   1.00106900
659.47986   1.00028750
659.50116   0.99805347
659.52246   0.98753705
659.54376   0.99999841
659.56506   0.99271698
659.58630   1.00032930
659.60754   0.99585908
659.62878   1.01153270
659.65002   0.99019772
659.67126   1.00152340
659.69250   0.99823833
659.71375   1.01777540
659.73499   0.99322102
659.75623   0.99503766
659.77740   1.00374930
659.79865   0.98980597
659.81982   0.99063924
659.84100   0.94038450
659.86218   0.93922241
659.88336   0.93881537
