%\*l[nm]	Flux relative to continuum flux
651.17596   1.00845880
651.19958   1.00962230
651.22314   1.01525800
651.24670   1.02224350
651.27026   1.02963530
651.29382   1.03804250
651.31738   1.03585750
651.34094   1.04238970
651.36450   1.03650120
651.38806   1.06996510
651.41156   1.03192130
651.43512   1.01695220
651.45862   1.01100730
651.48212   0.99843283
651.50562   1.01043650
651.52917   1.01840580
651.55261   1.01825580
651.57611   1.01073760
651.59961   1.00928990
651.62311   1.00307420
651.64655   0.97955559
651.67004   0.97613837
651.69348   0.99357851
651.71692   1.00176940
651.74036   1.02239470
651.76379   1.02493160
651.78723   1.03177470
651.81067   1.02893750
651.83411   1.03131290
651.85754   1.03579580
651.88092   1.03061430
651.90430   1.02313660
651.92767   1.01218570
651.95105   1.00319590
651.97449   1.00688910
651.99786   1.01153670
652.02124   1.01085620
652.04456   1.01553620
652.06799   1.01330890
652.09131   1.01468470
652.11462   1.00791480
652.13800   1.01047850
652.16132   1.01104600
652.18469   1.00561590
652.20795   0.99794585
652.23132   0.99992691
652.25458   0.99527856
652.27789   0.99382865
652.30115   1.00139800
652.32446   0.99414173
652.34778   0.98677385
652.37103   0.97338774
652.39435   0.97938519
652.41760   0.98370238
652.44080   0.99295767
652.46411   0.99893633
652.48737   1.00070360
652.51062   1.00240700
652.53381   1.00296140
652.55701   0.99726288
652.58026   0.99951914
652.60345   0.99320585
652.62671   0.99821977
652.64990   1.00197690
652.67310   0.99880434
652.69629   0.99758989
652.71948   1.00389510
652.74261   0.99941505
652.76581   1.00025520
652.78894   1.00224220
652.81213   1.00218610
652.83533   1.00146960
652.85846   0.99849967
652.88159   1.00221200
652.90472   1.00072890
652.92786   0.99899152
652.95099   0.99771171
652.97406   0.99958103
652.99719   0.99871012
653.02032   0.99794770
653.04340   0.99344143
653.06653   0.98918697
653.08960   0.99182723
653.11267   0.99698405
653.13574   1.00003840
653.15881   1.00186300
653.18188   1.00012040
653.20496   0.99474370
653.22797   0.98269395
653.25104   0.99037628
653.27405   0.98940537
653.29706   1.00237450
653.32013   1.00489160
653.34314   1.00089820
653.36609   0.99862660
653.38910   0.98955469
653.41211   0.99259932
653.43512   0.99162389
653.45813   0.99772026
653.48108   0.99636363
653.50403   0.99655011
653.52704   1.00836920
653.54999   1.00191840
653.57294   1.00082510
653.59589   1.00495080
653.61884   1.00180340
653.64172   1.00006250
653.66467   0.99440209
653.68762   0.99735163
653.71057   1.00115560
653.73346   1.00025930
653.75635   0.99737181
653.77924   1.00148030
653.80212   0.99852073
653.82507   1.00281430
653.84790   1.00152110
653.87079   1.00365650
653.89368   0.99536616
653.91650   0.99546560
653.93939   0.99687812
653.96222   0.99370089
653.98505   0.99794609
654.00793   1.00238120
654.03076   0.99978827
654.05359   0.99754416
654.07635   0.99487582
654.09924   0.99471070
654.12201   0.99876393
654.14484   0.99516395
654.16760   0.99673978
654.19037   0.99886635
654.21320   0.99057111
654.23596   0.99070091
654.25867   0.99174346
654.28149   0.99396377
654.30426   0.99997645
654.32703   0.99511166
654.34973   0.99037554
654.37244   0.97735349
654.39520   0.97499111
654.41791   0.97344982
654.44061   0.98949943
654.46332   0.99863751
654.48608   0.99574269
654.50873   0.99959090
654.53143   1.00124130
654.55414   1.00161330
654.57678   1.00184170
654.59949   0.99967811
654.62219   1.00277370
654.64484   1.00443720
654.66748   1.00839400
654.69012   1.00961700
654.71277   1.00481210
654.73547   1.00230900
654.75806   0.99856547
654.78064   0.99616085
654.80334   1.00320750
654.82593   1.00128560
654.84851   0.99618311
654.87115   0.99307451
654.89368   1.00121280
654.91632   1.00990710
654.93890   1.01283050
654.96149   1.02178590
654.98401   1.02175540
655.00659   1.02048780
655.02917   1.02391360
655.05170   1.02871520
655.07428   1.02939380
655.09680   1.02717590
655.11932   1.03251250
655.14185   1.02767720
655.16437   1.03680770
655.18689   1.03161800
655.20941   1.03442340
655.23187   1.03628600
655.25439   1.01864270
655.27692   1.03125840
655.29938   1.03967140
655.32184   1.05779650
655.34436   1.06274270
655.36682   1.06981400
655.38928   1.07392730
655.41174   1.08607100
655.43414   1.09890250
655.45660   1.11281410
655.47900   1.12974430
655.50146   1.14337570
655.52386   1.16344360
655.54626   1.19356210
655.56873   1.21936490
655.59113   1.25644710
655.61346   1.28985120
655.63586   1.33518350
655.65826   1.38985670
655.68066   1.43385670
655.70300   1.47901810
655.72540   1.55199690
655.74774   1.63021880
655.77008   1.72400710
655.79242   1.81924160
655.81482   1.92377060
655.83710   2.04794940
655.85944   2.20413550
655.88177   2.35556310
655.90411   2.53200840
655.92639   2.66326550
655.94867   2.78878910
655.97101   2.85817720
655.99329   2.89242730
656.01556   2.89335230
656.03784   2.95174290
656.06012   3.06507910
656.08240   3.23363870
656.10461   3.39175010
656.12689   3.50586830
656.14911   3.55197420
656.17139   3.56158170
656.19360   3.52608430
656.21588   3.49702750
656.23810   3.49109640
656.26031   3.48200680
656.28253   3.49764980
656.30469   3.53426630
656.32690   3.58436250
656.34906   3.59876530
656.37128   3.61921640
656.39343   3.55721540
656.41565   3.44715730
656.43781   3.33325000
656.45996   3.24005270
656.48212   3.17940820
656.50427   3.09333240
656.52643   3.00900320
656.54852   2.88841810
656.57068   2.73956000
656.59277   2.56675830
656.61487   2.42259630
656.63702   2.25840370
656.65912   2.11736830
656.68121   1.98725310
656.70331   1.86231810
656.72540   1.76493930
656.74744   1.67670690
656.76953   1.60297590
656.79163   1.53054120
656.81366   1.46482480
656.83575   1.41210060
656.85779   1.35458100
656.87982   1.31069350
656.90186   1.26529660
656.92389   1.23408530
656.94592   1.20270900
656.96790   1.17484800
656.98993   1.15630190
657.01196   1.14067070
657.03394   1.12186690
657.05597   1.11573660
657.07794   1.09552360
657.09991   1.08968300
657.12189   1.08192070
657.14386   1.07183500
657.16583   1.06785160
657.18781   1.05420810
657.20972   1.03908760
657.23169   1.03993960
657.25360   1.05055680
657.27551   1.04332140
657.29749   1.04394660
657.31940   1.04629810
657.34131   1.03524010
657.36316   1.03740080
657.38513   1.03143460
657.40698   1.02788430
657.42883   1.02962360
657.45081   1.02550540
657.47266   1.00815460
657.49451   0.99809523
657.51636   1.00513670
657.53821   1.00723340
657.56006   1.01115960
657.58191   1.01591230
657.60376   1.02266890
657.62561   1.01672620
657.64740   1.01125340
657.66925   1.01177670
657.69104   1.01216350
657.71283   1.00638760
657.73468   1.01181720
657.75647   1.00267130
657.77820   1.00354830
657.79999   1.00397460
657.82178   1.01126670
657.84357   1.00229190
657.86536   1.00208740
657.88708   1.00068790
657.90881   1.00393810
657.93054   1.00270280
657.95227   1.00845840
657.97406   1.00687570
657.99573   1.00075350
658.01746   1.00369640
658.03918   1.00460570
658.06091   0.99443567
658.08264   0.99652443
658.10431   0.99438782
658.12604   0.99788639
658.14771   0.99837866
658.16937   1.00020280
658.19104   1.00289250
658.21271   1.00810930
658.23438   1.00521850
658.25598   1.00500460
658.27765   1.00849060
658.29926   0.99965775
658.32092   1.00621030
658.34253   1.00728090
658.36414   0.99578694
658.38580   1.00104480
658.40735   1.01263560
658.42902   1.01088560
658.45056   1.01513240
658.47217   1.01846780
658.49377   1.00904850
658.51532   1.00976700
658.53693   1.01164010
658.55847   1.01036480
658.58002   1.00037880
658.60162   1.00018010
658.62317   1.00536160
658.64465   1.00384260
658.66620   1.00196110
658.68774   0.99861535
658.70929   1.01050180
658.73077   1.01236070
658.75232   1.01648800
658.77380   1.00723080
658.79529   1.01376430
658.81677   1.01016000
658.83826   1.01276970
658.85974   1.01538900
658.88123   1.01243300
658.90271   1.01352070
658.92413   1.01310120
658.94556   1.00736810
658.96704   1.01160230
658.98846   1.01822890
659.00989   1.01111740
659.03137   1.02682530
659.05273   1.01037610
659.07416   1.01395710
659.09558   1.00843220
659.11700   1.00761670
659.13837   1.00567610
659.15979   1.00020550
659.18115   0.99621073
659.20251   1.00151520
659.22394   0.99879933
659.24524   1.00801150
659.26666   0.99716500
659.28796   0.99943375
659.30933   0.99683466
659.33069   0.99739760
659.35199   1.00610010
659.37335   0.99861097
659.39465   1.00444230
659.41595   0.99459080
659.43732   0.99469094
659.45862   1.00288000
659.47986   1.00514020
659.50116   1.01321340
659.52246   1.01148080
659.54376   1.00250050
659.56506   0.99855285
659.58630   1.00301390
659.60754   1.00764020
659.62878   1.00170200
659.65002   0.99580768
659.67126   0.99578036
659.69250   1.00209560
659.71375   1.00668130
659.73499   0.99120253
659.75623   0.99182508
659.77740   1.00489400
659.79865   0.99685639
659.81982   1.00151700
659.84100   0.94108530
659.86218   0.94084639
659.88336   0.94095158
