%\*l[nm]	Flux relative to continuum flux
648.25159   0.85977721
648.27600   0.96764657
648.30029   0.95301467
648.32458   0.94709011
648.34900   0.94556148
648.37329   0.94902192
648.39758   0.96576774
648.42194   0.96239315
648.44617   0.98162512
648.47052   0.97952671
648.49475   0.98506436
648.51910   0.98349823
648.54333   0.97920488
648.56763   0.98394655
648.59192   0.98857228
648.61615   0.99042720
648.64038   0.97659515
648.66467   0.96687057
648.68884   0.97420973
648.71313   0.97844531
648.73737   0.98188257
648.76160   0.98577234
648.78577   0.97591774
648.81000   0.99521432
648.83417   0.98494287
648.85840   1.00471570
648.88257   0.97951662
648.90680   0.99398270
648.93097   0.99571156
648.95514   0.99852306
648.97931   0.99385829
649.00342   1.01445440
649.02759   0.97976758
649.05176   0.97417220
649.07587   0.96492281
649.09998   0.99105380
649.12415   0.99939196
649.14825   1.01616190
649.17236   1.01217190
649.19647   1.01243750
649.22058   1.01511510
649.24469   1.01702080
649.26880   1.00345510
649.29285   0.99652575
649.31696   1.01432860
649.34100   1.01804880
649.36511   1.03030320
649.38916   1.02986480
649.41321   1.01045230
649.43726   1.01356110
649.46130   1.02005940
649.48529   1.02010930
649.50934   1.02404010
649.53333   1.01406630
649.55737   0.98052029
649.58142   0.96784137
649.60541   0.98549792
649.62939   0.99681970
649.65344   0.99884406
649.67737   1.00853850
649.70135   1.00801280
649.72534   0.99281501
649.74933   0.98537392
649.77325   0.99839600
649.79724   0.99739408
649.82117   1.01184050
649.84509   1.00375670
649.86902   1.00592180
649.89294   0.99531621
649.91687   1.01027050
649.94080   0.99029390
649.96472   1.00794190
649.98865   1.00090780
650.01257   1.00007320
650.03644   0.99854546
650.06030   1.00589470
650.08417   1.00105380
650.10803   0.99896147
650.13196   0.99329508
650.15582   1.00175950
650.17963   0.99162904
650.20349   0.99560812
650.22736   0.99294827
650.25116   0.99541235
650.27502   0.99090277
650.29883   0.99268137
650.32263   0.98718598
650.34644   0.99329151
650.37024   0.99223808
650.39404   0.98861225
650.41785   0.98498385
650.44165   1.00462010
650.46545   0.99138139
650.48920   0.98754019
650.51294   1.00258970
650.53674   0.99083240
650.56049   1.00455180
650.58423   1.00195310
650.60797   1.00555210
650.63171   0.98670436
650.65540   0.99256241
650.67914   0.98959532
650.70288   0.99290179
650.72662   0.99956375
650.75031   0.98197233
650.77405   0.99463744
650.79773   0.98386412
650.82141   0.98611803
650.84509   0.96943197
650.86877   0.98136662
650.89246   0.98684378
650.91608   0.99271231
650.93976   0.99878132
650.96338   0.99348360
650.98700   0.98649568
651.01062   1.00470560
651.03430   0.99253753
651.05792   0.98820140
651.08154   1.00052670
651.10516   0.99566651
651.12878   0.99909770
651.15234   0.99717321
651.17596   0.99313407
651.19958   0.98103446
651.22314   0.99010014
651.24670   0.99753135
651.27026   0.99297849
651.29382   1.00910430
651.31738   1.00515620
651.34094   0.99975240
651.36450   0.99340742
651.38806   0.99906057
651.41156   0.98916747
651.43512   0.96778771
651.45862   0.95966005
651.48212   0.96946041
651.50562   0.96555033
651.52917   0.99934497
651.55261   0.99490760
651.57611   0.98341460
651.59961   0.99152249
651.62311   0.96995893
651.64655   0.95316306
651.67004   0.95057619
651.69348   0.98074224
651.71692   1.00148440
651.74036   1.01084980
651.76379   1.00651690
651.78723   1.01146450
651.81067   1.01399090
651.83411   1.00340380
651.85754   1.02061990
651.88092   1.01496360
651.90430   1.00840430
651.92767   0.98928320
651.95105   0.98802632
651.97449   0.99076102
651.99786   0.98687196
652.02124   0.99969413
652.04456   1.00487290
652.06799   1.00084400
652.09131   0.99885144
652.11462   0.99928241
652.13800   1.00707610
652.16132   0.99742073
652.18469   0.99930777
652.20795   1.00538770
652.23132   0.99660391
652.25458   1.00825540
652.27789   0.98623445
