%\*l[nm]	Flux relative to continuum flux
657.45081   1.14312050
657.47266   1.13181690
657.49451   1.11567740
657.51636   1.10572790
657.53821   1.10437280
657.56006   1.09716010
657.58191   1.08944130
657.60376   1.08587040
657.62561   1.07820200
657.64740   1.06759030
657.66925   1.06276710
657.69104   1.05441100
657.71283   1.05276530
657.73468   1.05127530
657.75647   1.04347810
657.77820   1.04501680
657.79999   1.04064870
657.82178   1.03677630
657.84357   1.03254250
657.86536   1.03376820
657.88708   1.03133670
657.90881   1.02665090
657.93054   1.02637840
657.95227   1.02163420
657.97406   1.02396390
657.99573   1.02074720
658.01746   1.01959220
658.03918   1.01474340
658.06091   1.01909850
658.08264   1.01184500
658.10431   1.01337270
658.12604   1.01593930
658.14771   1.01387230
658.16937   1.08141100
658.19104   1.01788930
658.21271   1.01709110
658.23438   1.01238580
658.25598   1.01457750
658.27765   1.01025740
658.29926   1.01228260
658.32092   1.01465560
658.34253   1.01295660
658.36414   1.00992100
658.38580   1.01943100
658.40735   1.01460720
658.42902   1.01942140
658.45056   1.02379550
658.47217   1.01041590
658.49377   1.01236930
658.51532   1.01719400
658.53693   1.01195200
658.55847   1.01181700
658.58002   1.01869490
658.60162   1.01084020
658.62317   1.00922950
658.64465   1.00676460
658.66620   1.02231370
658.68774   1.01493870
658.70929   1.01786340
658.73077   1.01697620
658.75232   1.02223660
658.77380   1.01295140
658.79529   1.01347900
658.81677   1.01428690
658.83826   1.02424870
658.85974   1.03062090
658.88123   1.02282910
658.90271   1.02560640
658.92413   1.02808740
658.94556   1.02589480
658.96704   1.03148900
658.98846   1.02194760
659.00989   1.02832480
659.03137   1.03133730
659.05273   1.01586480
659.07416   1.02755950
659.09558   1.01923620
659.11700   1.02147780
659.13837   1.02413900
659.15979   1.02088080
659.18115   1.01329900
659.20251   1.00916650
659.22394   1.00807130
659.24524   1.01095600
659.26666   1.01960900
659.28796   1.01486810
659.30933   1.02099080
659.33069   1.01244440
659.35199   1.02008740
659.37335   1.02412400
659.39465   1.01676670
659.41595   1.01486780
659.43732   1.00444810
659.45862   1.00895520
659.47986   1.00729710
659.50116   1.01024550
659.52246   0.99952781
659.54376   1.00460760
659.56506   1.00462270
659.58630   1.00307910
659.60754   1.00277300
659.62878   1.00232880
659.65002   1.00150190
659.67126   1.00039840
659.69250   0.99557272
659.71375   1.00331250
659.73499   0.99092097
659.75623   0.99033539
659.77740   0.99127337
659.79865   0.98601560
659.81982   0.98938591
659.84100   0.93883026
659.86218   0.93890322
659.88336   0.93870024
