%\*l[nm]	Flux relative to continuum flux
654.73547   0.95344463
654.75806   0.93439413
654.78064   0.93573302
654.80334   0.93923879
654.82593   0.91771464
654.84851   0.89023082
654.87115   0.89216502
654.89368   0.92122911
654.91632   0.95622353
654.93890   0.98416682
654.96149   0.98909658
654.98401   0.99141821
655.00659   0.98826977
655.02917   0.99410869
655.05170   0.98653595
655.07428   0.98526214
655.09680   0.98706733
655.11932   0.98749420
655.14185   0.97766921
655.16437   0.97593229
655.18689   0.96105674
655.20941   0.92671983
655.23187   0.88744734
655.25439   0.85923748
655.27692   0.88307967
655.29938   0.91893744
655.32184   0.94724145
655.34436   0.94591406
655.36682   0.93155247
655.38928   0.93608231
655.41174   0.94780750
655.43414   0.96111678
655.45660   0.96577567
655.47900   0.96606152
655.50146   0.96690094
655.52386   0.97580145
655.54626   0.97715133
655.56873   0.97644351
655.59113   0.98595469
655.61346   0.98701513
655.63586   0.98754307
655.65826   0.97789425
655.68066   0.95646833
655.70300   0.93926762
655.72540   0.95175652
655.74774   0.97450961
655.77008   0.99646085
655.79242   1.00621360
655.81482   1.02663800
655.83710   1.06353070
655.85944   1.11264320
655.88177   1.15953820
655.90411   1.21548060
655.92639   1.26227330
655.94867   1.32938010
655.97101   1.39791320
655.99329   1.47472630
656.01556   1.56534450
656.03784   1.67532020
656.06012   1.80629640
656.08240   1.94479220
656.10461   2.06786060
656.12689   2.19465930
656.14911   2.30496940
656.17139   2.39414910
656.19360   2.42306140
656.21588   2.38852620
656.23810   2.33464280
656.26031   2.28393850
656.28253   2.25364990
656.30469   2.23252150
656.32690   2.22666340
656.34906   2.26225630
656.37128   2.29015100
656.39343   2.25873140
656.41565   2.24920630
656.43781   2.25517320
656.45996   2.25399690
656.48212   2.21324040
656.50427   2.11894480
656.52643   2.01100540
656.54852   1.85435010
656.57068   1.71398360
656.59277   1.58466050
656.61487   1.46675370
656.63702   1.38022140
656.65912   1.30627500
656.68121   1.25387870
656.70331   1.20557350
656.72540   1.16981330
656.74744   1.12957490
656.76953   1.10848660
656.79163   1.07611940
656.81366   1.06046430
656.83575   1.04016230
656.85779   1.01130960
656.87982   0.99923705
656.90186   0.99593305
656.92389   1.00133110
656.94592   0.99769148
656.96790   1.00256930
656.98993   1.00770060
657.01196   1.01003140
657.03394   0.99638195
657.05597   0.98911064
657.07794   0.98501652
657.09991   0.98185536
657.12189   0.98889074
657.14386   0.98071327
657.16583   0.95904042
657.18781   0.91782607
657.20972   0.90342801
657.23169   0.92300127
657.25360   0.96471179
657.27551   0.98462032
657.29749   0.99449462
657.31940   0.98427395
657.34131   0.98169762
657.36316   0.98581601
657.38513   0.98578976
657.40698   0.98766195
657.42883   0.97931678
657.45081   0.93401881
657.47266   0.88727720
657.49451   0.88638356
657.51636   0.92172486
657.53821   0.94811152
657.56006   0.96851464
657.58191   0.97251981
657.60376   0.96315746
657.62561   0.95624601
657.64740   0.96060787
657.66925   0.96007237
657.69104   0.96618250
657.71283   0.97047550
657.73468   0.97925425
657.75647   0.98576028
657.77820   0.98545273
657.79999   0.98548495
657.82178   0.98639070
657.84357   0.99159262
657.86536   0.98043246
657.88708   0.98508085
657.90881   0.98139113
657.93054   0.98634706
657.95227   0.98854196
657.97406   0.99138749
657.99573   0.99332827
658.01746   0.98711412
658.03918   0.96802175
658.06091   0.95167853
658.08264   0.94308655
658.10431   0.95470106
658.12604   0.97659649
658.14771   0.97886083
658.16937   0.98754373
658.19104   0.98719540
658.21271   0.98561731
658.23438   0.99146571
658.25598   0.98769260
658.27765   0.99575507
658.29926   0.98500922
658.32092   0.97656306
658.34253   0.96976320
658.36414   0.97285223
658.38580   0.98504613
658.40735   0.99946426
658.42902   1.00580750
658.45056   1.00478660
658.47217   1.00439990
658.49377   1.00389350
658.51532   1.00246900
658.53693   0.99312898
658.55847   0.98825550
658.58002   0.99530777
658.60162   0.99580902
658.62317   0.98026118
658.64465   0.94816148
658.66620   0.94184668
658.68774   0.96941965
658.70929   0.99814732
658.73077   1.01323590
658.75232   1.00990100
658.77380   1.01214400
658.79529   1.01434370
658.81677   1.01649370
658.83826   1.00929960
658.85974   1.01012990
658.88123   1.01241280
658.90271   1.01642560
658.92413   1.02233630
658.94556   1.02672040
658.96704   1.01926710
658.98846   1.01737050
659.00989   1.01599770
659.03137   1.01245800
659.05273   1.01942820
659.07416   1.01834920
659.09558   1.01257210
659.11700   1.01764400
659.13837   1.01599050
659.15979   1.01388590
659.18115   1.01212260
659.20251   1.01159610
659.22394   1.01377530
659.24524   1.01596730
659.26666   1.00469420
659.28796   1.00733750
659.30933   0.99703245
659.33069   1.00756790
659.35199   1.00350070
659.37335   0.99705585
659.39465   1.00201700
659.41595   1.00032000
659.43732   0.98404582
659.45862   0.99577597
659.47986   1.00008200
659.50116   0.99999760
659.52246   1.00214460
659.54376   1.01327290
659.56506   1.00293510
659.58630   1.00583610
659.60754   1.00369580
659.62878   1.00342720
659.65002   0.99135563
659.67126   0.99356685
659.69250   0.99456058
659.71375   0.99859029
659.73499   0.99546482
659.75623   0.99641253
659.77740   0.99846165
659.79865   0.99132789
659.81982   1.02155480
659.84100   0.97028976
659.86218   0.96935553
659.88336   0.96792968
