%\*l[nm]	Flux relative to continuum flux
650.53674   1.00338390
650.56049   0.99168401
650.58423   1.00742470
650.60797   0.99130135
650.63171   0.99637011
650.65540   0.99974984
650.67914   0.99633138
650.70288   1.00528860
650.72662   1.00907890
650.75031   0.99715588
650.77405   0.99356565
650.79773   0.99101918
650.82141   0.99041372
650.84509   0.98874030
650.86877   0.97716965
650.89246   0.99567875
650.91608   0.99375403
650.93976   1.00164130
650.96338   0.99596417
650.98700   1.00341740
651.01062   0.98233607
651.03430   1.01212690
651.05792   1.00402500
651.08154   1.00536910
651.10516   0.98765579
651.12878   1.00231660
651.15234   0.99596019
651.17596   1.00567170
651.19958   0.99612438
651.22314   0.99019374
651.24670   1.00609590
651.27026   1.00504610
651.29382   1.00037180
651.31738   1.00195790
651.34094   1.01018130
651.36450   1.00070440
651.38806   0.99614376
651.41156   0.99750529
651.43512   0.98377633
651.45862   0.97537376
651.48212   0.97086276
651.50562   0.98583163
651.52917   0.98377878
651.55261   0.97190017
651.57611   0.97046854
651.59961   0.96215297
651.62311   0.95033467
651.64655   0.94204255
651.67004   0.96375631
651.69348   0.97645389
651.71692   0.98724550
651.74036   0.98371749
651.76379   0.97756524
651.78723   0.98508313
651.81067   0.99329650
651.83411   0.99604343
651.85754   1.01861200
651.88092   0.99728684
651.90430   0.97746002
651.92767   0.97820195
651.95105   0.98426670
651.97449   1.00589630
651.99786   1.00671620
652.02124   1.01740550
652.04456   1.01390640
652.06799   1.00167680
652.09131   0.99814411
652.11462   0.99266374
652.13800   0.99680022
652.16132   0.99041720
652.18469   0.99705191
652.20795   1.01009080
652.23132   1.01813890
652.25458   0.99243693
652.27789   0.99624926
652.30115   0.98115613
652.32446   1.00307140
652.34778   0.97854509
652.37103   0.98565867
652.39435   0.98693575
652.41760   0.99843161
652.44080   0.99820034
652.46411   0.98576287
652.48737   0.99841708
652.51062   1.00346700
652.53381   0.98345679
652.55701   0.98462831
652.58026   0.99243075
652.60345   0.99876147
652.62671   0.99315271
652.64990   0.99134706
652.67310   0.99945593
652.69629   0.99740689
652.71948   1.00304220
652.74261   1.00788580
652.76581   0.99707886
652.78894   0.99476701
652.81213   0.99719035
652.83533   1.00193420
652.85846   0.99761589
652.88159   1.00447730
652.90472   1.00106280
652.92786   0.99583849
652.95099   0.99244911
652.97406   0.99304223
652.99719   0.98382525
653.02032   0.98034898
653.04340   0.98671579
653.06653   0.99740078
653.08960   0.98582339
653.11267   0.98497720
653.13574   0.98705194
653.15881   0.98922377
653.18188   0.97930969
653.20496   0.97808455
653.22797   0.97290795
653.25104   0.97823379
653.27405   0.97814435
653.29706   0.98135973
653.32013   0.98914078
653.34314   0.98307496
653.36609   0.97184850
653.38910   0.96882630
653.41211   0.97521463
653.43512   0.98039910
653.45813   0.97049872
653.48108   0.99908710
653.50403   0.97899925
653.52704   0.98555498
653.54999   0.98283845
653.57294   0.97608901
653.59589   0.97250908
653.61884   0.97452775
653.64172   0.97100595
653.66467   0.97137344
653.68762   0.97541391
653.71057   0.97434803
653.73346   0.99739352
653.75635   0.97756843
653.77924   0.97011182
653.80212   0.97506688
653.82507   0.98366834
653.84790   0.96961320
653.87079   0.97368238
653.89368   0.97956825
653.91650   0.97311333
653.93939   0.97840203
653.96222   0.97649109
653.98505   0.96665853
654.00793   0.97817406
654.03076   0.97218789
654.05359   0.97159988
654.07635   0.96953793
654.09924   0.96402696
654.12201   0.96404770
654.14484   0.95281073
654.16760   0.95772771
654.19037   0.95868031
654.21320   0.94669733
654.23596   0.96311870
654.25867   0.94975135
654.28149   0.95462403
654.30426   0.95556961
654.32703   0.94311172
654.34973   0.94174969
654.37244   0.92745813
654.39520   0.93689101
654.41791   0.93606194
654.44061   0.94608278
654.46332   0.95352228
654.48608   0.95352419
654.50873   0.95000039
654.53143   0.93802145
654.55414   0.94198202
654.57678   0.93630721
654.59949   0.95128747
654.62219   0.94718188
654.64484   0.94444598
654.66748   0.94257640
654.69012   0.94629121
654.71277   0.93138735
654.73547   0.94632620
654.75806   0.92946373
654.78064   0.93164863
654.80334   0.92625042
654.82593   0.91469098
654.84851   0.91512116
654.87115   0.91819905
654.89368   0.92341175
654.91632   0.92703538
654.93890   0.92809773
654.96149   0.92867586
654.98401   0.91786012
655.00659   0.91769415
655.02917   0.91731473
655.05170   0.92823952
655.07428   0.91775796
655.09680   0.91294119
655.11932   0.91144089
655.14185   0.90939074
655.16437   0.89867341
655.18689   0.90300605
655.20941   0.88898128
655.23187   0.88511249
655.25439   0.89694380
655.27692   0.89312910
655.29938   0.90600780
655.32184   0.90304513
655.34436   0.89702638
655.36682   0.89980388
655.38928   0.90185615
655.41174   0.91636870
655.43414   0.91616969
655.45660   0.92557275
655.47900   0.93928121
655.50146   0.94982637
655.52386   0.96205208
655.54626   0.97146930
655.56873   0.98314103
655.59113   0.99417800
655.61346   1.02915270
655.63586   1.04156710
655.65826   1.06945290
655.68066   1.07832390
655.70300   1.12751340
655.72540   1.16098570
655.74774   1.20256210
655.77008   1.24390970
655.79242   1.30129280
655.81482   1.34736820
655.83710   1.41405830
655.85944   1.46983990
655.88177   1.52741470
655.90411   1.52453920
655.92639   1.55590860
655.94867   1.51989370
655.97101   1.49482990
655.99329   1.47340950
656.01556   1.45044840
656.03784   1.42841550
656.06012   1.38155240
656.08240   1.33986930
656.10461   1.27489880
656.12689   1.21483120
656.14911   1.15649410
656.17139   1.07533020
656.19360   1.02153680
656.21588   0.96557342
656.23810   0.92797429
656.26031   0.89844687
656.28253   0.89376414
656.30469   0.90973292
656.32690   0.96224899
656.34906   1.04222530
656.37128   1.11093980
656.39343   1.20021320
656.41565   1.27470960
656.43781   1.33746260
656.45996   1.40839870
656.48212   1.43730940
656.50427   1.48969210
656.52643   1.50173770
656.54852   1.48763490
656.57068   1.49779780
656.59277   1.50041170
656.61487   1.47066830
656.63702   1.44430250
656.65912   1.39303380
656.68121   1.35879560
656.70331   1.29006090
656.72540   1.25723900
656.74744   1.19735180
656.76953   1.19401310
656.79163   1.12989280
656.81366   1.10239570
656.83575   1.07808350
656.85779   1.03779570
656.87982   1.02831570
656.90186   1.00631440
656.92389   0.99135537
656.94592   0.96335492
656.96790   0.94713484
656.98993   0.95062124
657.01196   0.94400089
657.03394   0.92710551
657.05597   0.92308736
657.07794   0.92747447
657.09991   0.91308877
657.12189   0.90182680
657.14386   0.89131692
657.16583   0.89609547
657.18781   0.88211097
657.20972   0.88557258
657.23169   0.88893263
657.25360   0.91917227
657.27551   0.89037053
657.29749   0.90814263
657.31940   0.87839305
657.34131   0.90434760
657.36316   0.90948553
657.38513   0.91322743
657.40698   0.90955878
657.42883   0.90474437
657.45081   0.89751282
657.47266   0.88087664
657.49451   0.90405485
657.51636   0.90955338
657.53821   0.90550156
657.56006   0.94604565
657.58191   0.92949244
657.60376   0.94475556
657.62561   0.93492594
657.64740   0.93543975
657.66925   0.94028196
657.69104   0.94860934
657.71283   0.92975698
657.73468   0.93006141
657.75647   0.95627572
657.77820   0.94208594
657.79999   0.94699392
657.82178   0.95472302
657.84357   0.96799659
657.86536   0.91993879
657.88708   0.95700778
657.90881   0.95041177
657.93054   0.95338350
657.95227   0.96173550
657.97406   0.96169412
657.99573   0.96682908
658.01746   0.95184611
658.03918   0.95230467
658.06091   0.96794061
658.08264   0.94749038
658.10431   0.96546869
658.12604   0.96885505
658.14771   0.97186676
658.16937   0.97310307
658.19104   0.97383908
658.21271   0.98925035
658.23438   0.97169540
658.25598   0.97763889
658.27765   0.98548825
658.29926   0.98141144
658.32092   0.99853285
658.34253   0.99426350
658.36414   0.99722207
658.38580   0.99206885
658.40735   1.00194690
658.42902   0.99928703
658.45056   0.98958305
658.47217   0.99064564
658.49377   0.99311369
658.51532   0.98085029
658.53693   0.97633888
658.55847   0.98388916
658.58002   0.98911120
658.60162   0.99434363
658.62317   0.98237216
658.64465   0.99919745
658.66620   0.98522648
658.68774   1.00130550
658.70929   1.02086460
658.73077   0.99813249
658.75232   1.01476500
658.77380   1.00498070
658.79529   1.00772340
658.81677   0.99854909
658.83826   0.99336263
658.85974   1.00168920
658.88123   0.98131172
658.90271   1.00470430
658.92413   0.99477026
658.94556   0.99861335
658.96704   1.00897440
658.98846   1.01429860
659.00989   0.99092204
659.03137   1.00060840
659.05273   1.00670720
659.07416   0.99504625
659.09558   0.99912265
659.11700   1.02872970
659.13837   1.01602510
659.15979   1.00888980
659.18115   1.00394400
659.20251   1.00858260
659.22394   1.01097110
659.24524   0.99917314
659.26666   1.00372480
659.28796   1.00309400
659.30933   1.00255830
659.33069   0.98471288
659.35199   0.99791169
659.37335   1.00184230
659.39465   0.98571745
659.41595   1.00361130
659.43732   0.98604343
659.45862   1.01189170
659.47986   0.99914685
659.50116   0.99759513
659.52246   0.98334306
659.54376   1.00488390
659.56506   1.00054990
659.58630   1.00255240
659.60754   1.00296340
659.62878   1.01660260
659.65002   0.99886981
659.67126   0.99047188
659.69250   0.97105076
659.71375   0.97820160
659.73499   0.97734861
659.75623   0.98065575
659.77740   0.97254220
659.79865   0.97582521
659.81982   1.01471410
659.84100   0.95272401
659.86218   0.95108531
659.88336   0.94853053
