%\*l[nm]	Flux relative to continuum flux
648.25159   0.99491186
648.27600   0.99702760
648.30029   0.98329242
648.32458   0.98091888
648.34900   0.98154805
648.37329   0.98058193
648.39758   0.98594988
648.42194   0.98819196
648.44617   0.99603090
648.47052   0.99813843
648.49475   1.00334160
648.51910   0.99659622
648.54333   0.99497413
648.56763   0.99656562
648.59192   0.99774336
648.61615   1.00140820
648.64038   1.00207050
648.66467   0.99724703
648.68884   0.99074438
648.71313   1.00293750
648.73737   1.00293190
648.76160   1.00107440
648.78577   0.99982697
648.81000   1.00973290
648.83417   1.01381250
648.85840   1.01430090
648.88257   1.00923650
648.90680   1.01408880
648.93097   1.01586590
648.95514   1.02620670
648.97931   1.02515180
649.00342   1.02834170
649.02759   1.02390490
649.05176   1.00609380
649.07587   1.00195820
649.09998   1.00969890
649.12415   1.02262230
649.14825   1.02942370
649.17236   1.03393710
649.19647   1.02897130
649.22058   1.02893100
649.24469   1.03019770
649.26880   1.01830510
649.29285   1.00901740
649.31696   1.01086140
649.34100   1.02552600
649.36511   1.02356930
649.38916   1.02876320
649.41321   1.02932300
649.43726   1.02537970
649.46130   1.02894150
649.48529   1.03124760
649.50934   1.02290450
649.53333   1.02037490
649.55737   1.00965620
649.58142   0.99478535
649.60541   0.99568855
649.62939   1.00536590
649.65344   1.01138710
649.67737   1.00647320
649.70135   0.99854227
649.72534   0.99847323
649.74933   0.99755821
649.77325   1.00173910
649.79724   1.00238190
649.82117   1.00684780
649.84509   1.00283860
649.86902   0.99771621
649.89294   1.00075540
649.91687   1.00454020
649.94080   1.00347340
649.96472   0.99703545
649.98865   1.00078980
650.01257   1.00047160
650.03644   1.00094900
650.06030   0.99636323
650.08417   0.99496640
650.10803   0.99895969
650.13196   1.00262930
650.15582   0.99580256
650.17963   1.00162300
650.20349   1.00147860
650.22736   0.99403654
650.25116   0.99523825
650.27502   0.99834604
650.29883   0.99659268
650.32263   0.99389529
650.34644   0.99266540
650.37024   0.99586903
650.39404   0.99369697
650.41785   0.99933883
650.44165   0.99293461
650.46545   0.99747837
650.48920   0.99852068
650.51294   0.99848427
650.53674   1.00214520
650.56049   0.99845940
650.58423   0.99940853
650.60797   0.99931222
650.63171   0.99552074
650.65540   1.00055190
650.67914   0.99969104
650.70288   0.99473793
650.72662   0.99327934
650.75031   1.00151060
650.77405   0.99418559
650.79773   0.99728712
650.82141   1.00185250
650.84509   0.99162405
650.86877   0.98760726
650.89246   0.99161825
650.91608   0.99582720
650.93976   0.99774092
650.96338   0.99693159
650.98700   0.99612573
651.01062   1.00107030
651.03430   0.99517106
651.05792   0.99637154
651.08154   1.00090030
651.10516   1.00114750
651.12878   1.00419460
651.15234   1.01036300
651.17596   1.00803070
651.19958   1.01152720
651.22314   1.01063020
651.24670   1.02000580
651.27026   1.03139110
651.29382   1.03564480
651.31738   1.04107970
651.34094   1.04822180
651.36450   1.05064200
651.38806   1.05576560
651.41156   1.04579880
651.43512   1.04362320
651.45862   1.03095180
651.48212   1.03259630
651.50562   1.02813270
651.52917   1.03486520
651.55261   1.03315280
651.57611   1.02919410
651.59961   1.03116610
651.62311   1.02532510
651.64655   1.00552630
651.67004   1.00663630
651.69348   1.01957210
651.71692   1.03435320
651.74036   1.04501720
651.76379   1.04813300
651.78723   1.05106100
651.81067   1.05029480
651.83411   1.04999570
651.85754   1.04565000
651.88092   1.05116620
651.90430   1.03597010
651.92767   1.01879680
651.95105   1.01275340
651.97449   1.01485420
651.99786   1.02461160
652.02124   1.01961280
652.04456   1.02098110
652.06799   1.02388500
652.09131   1.00838940
652.11462   1.01327550
652.13800   1.01470940
652.16132   1.01102820
652.18469   1.00384170
652.20795   0.99711828
652.23132   0.99790976
652.25458   1.00273990
652.27789   1.00086040
652.30115   1.00064910
652.32446   0.99938814
652.34778   0.99136995
652.37103   0.98497186
652.39435   0.98864078
652.41760   0.99094132
652.44080   0.99867481
652.46411   1.00038270
652.48737   1.00123090
652.51062   1.00387380
652.53381   1.00205990
652.55701   0.99737118
652.58026   0.99579528
652.60345   0.99455457
652.62671   0.99880415
652.64990   1.00407550
652.67310   0.99694884
652.69629   1.00040670
652.71948   1.00467040
652.74261   1.00315260
652.76581   0.99555766
652.78894   1.00393530
652.81213   1.00384890
652.83533   0.99722174
652.85846   0.99916458
652.88159   1.00090920
652.90472   0.99690955
652.92786   0.99913005
652.95099   0.99725591
652.97406   0.99601428
652.99719   1.00273560
