%\*l[nm]	Flux relative to continuum flux
652.25458   0.96909904
652.27789   0.99762589
652.30115   1.00664740
652.32446   0.98978831
652.34778   0.98209583
652.37103   0.97036486
652.39435   0.98491445
652.41760   0.99194503
652.44080   0.99267171
652.46411   1.00137030
652.48737   0.99912451
652.51062   1.00428810
652.53381   0.98957991
652.55701   1.00187710
652.58026   0.99967864
652.60345   0.98962951
652.62671   0.99511906
652.64990   0.99281404
652.67310   1.00160970
652.69629   0.99522695
652.71948   1.00525530
652.74261   0.98972921
652.76581   1.00725000
652.78894   0.99253462
652.81213   1.00559460
652.83533   0.99786379
652.85846   0.98978801
652.88159   0.99571711
652.90472   1.01336840
652.92786   0.97557290
652.95099   0.99949434
652.97406   1.00990200
652.99719   0.98951163
653.02032   0.97931477
653.04340   1.01258740
653.06653   0.99622630
653.08960   0.98888027
653.11267   1.00771780
653.13574   1.00452390
653.15881   1.01336710
653.18188   0.99699298
653.20496   0.97695271
653.22797   0.99391630
653.25104   1.01132940
653.27405   0.99151095
653.29706   1.01771200
653.32013   1.01080860
653.34314   0.99143528
653.36609   1.00067240
653.38910   0.99389812
653.41211   1.01393360
653.43512   1.00033390
653.45813   0.99716800
653.48108   0.98784962
653.50403   1.00819020
653.52704   1.01112340
653.54999   1.00461460
653.57294   0.99395349
653.59589   1.00208230
653.61884   1.00048950
653.64172   0.99624971
653.66467   1.00169360
653.68762   0.99427704
653.71057   1.01914620
653.73346   1.01185790
653.75635   1.00410600
653.77924   1.01974610
653.80212   1.00597270
653.82507   0.99263473
653.84790   1.01686730
653.87079   0.99768996
653.89368   1.01459570
653.91650   1.00683850
653.93939   0.99946172
653.96222   1.01044570
653.98505   1.01531970
654.00793   1.03075460
654.03076   1.00863490
654.05359   0.98515442
654.07635   1.01758560
654.09924   1.01748460
654.12201   1.00950850
654.14484   1.00380180
654.16760   1.00459180
654.19037   1.00827930
654.21320   1.00242910
654.23596   1.00739370
654.25867   1.03425410
654.28149   1.04774440
654.30426   1.01825280
654.32703   1.02702990
654.34973   1.00155800
654.37244   0.99230723
654.39520   1.00396120
654.41791   1.02155920
654.44061   1.02128820
654.46332   1.01412960
654.48608   1.03230060
654.50873   1.03894970
654.53143   1.01928620
654.55414   1.04842150
654.57678   1.03261500
654.59949   1.03162320
654.62219   1.02872870
654.64484   1.04435090
654.66748   1.04583850
654.69012   1.01495100
654.71277   1.04292310
654.73547   1.02932220
654.75806   1.03525720
654.78064   1.05164930
654.80334   1.03764470
654.82593   1.02643340
654.84851   1.03274510
654.87115   1.04119330
654.89368   1.04650280
654.91632   1.04203420
654.93890   1.06176470
654.96149   1.05661720
654.98401   1.04907340
655.00659   1.05862130
655.02917   1.04620780
655.05170   1.07371890
655.07428   1.07304430
655.09680   1.04850310
655.11932   1.05699460
655.14185   1.06924380
655.16437   1.07320410
655.18689   1.06047560
655.20941   1.07300920
655.23187   1.04463900
655.25439   1.05597040
655.27692   1.08233090
655.29938   1.07095030
655.32184   1.09562770
655.34436   1.11126760
655.36682   1.10201920
655.38928   1.10343970
655.41174   1.13571650
655.43414   1.11422130
655.45660   1.13874880
655.47900   1.16207120
655.50146   1.16341540
655.52386   1.15815480
655.54626   1.18591120
655.56873   1.21872550
655.59113   1.22650280
655.61346   1.22949960
655.63586   1.27073650
655.65826   1.28223130
655.68066   1.31214030
655.70300   1.33780280
655.72540   1.39703670
655.74774   1.44030910
655.77008   1.52627820
655.79242   1.55754460
655.81482   1.67066140
655.83710   1.71833070
655.85944   1.78827030
655.88177   1.94119680
655.90411   2.00810080
655.92639   2.16226060
655.94867   2.35129950
655.97101   2.52151290
655.99329   2.77317760
656.01556   3.07970920
656.03784   3.53155330
656.06012   4.02696410
656.08240   4.47256090
656.10461   4.94872150
656.12689   5.46761760
656.14911   5.94585210
656.17139   6.51231100
656.19360   7.04053920
656.21588   7.44632670
656.23810   7.85828900
656.26031   8.00722250
656.28253   8.04531990
656.30469   7.84246450
656.32690   7.57810460
656.34906   7.36743620
656.37128   6.78594490
656.39343   6.15654560
656.41565   5.76339340
656.43781   5.22957340
656.45996   4.75435950
656.48212   4.35466990
656.50427   3.83651610
656.52643   3.38449820
656.54852   3.07959720
656.57068   2.76216860
656.59277   2.54198930
656.61487   2.34527590
656.63702   2.18132790
656.65912   2.04456880
656.68121   1.93782820
656.70331   1.83733390
656.72540   1.73928770
656.74744   1.63600490
656.76953   1.63284430
656.79163   1.50829170
656.81366   1.45234180
656.83575   1.42449140
656.85779   1.35637610
656.87982   1.31454170
656.90186   1.31321380
656.92389   1.26385330
656.94592   1.26680580
656.96790   1.23003960
656.98993   1.21653790
657.01196   1.24667040
657.03394   1.18703100
657.05597   1.16713670
657.07794   1.14868760
657.09991   1.16135650
657.12189   1.13695150
657.14386   1.12388800
657.16583   1.12591110
657.18781   1.08790070
657.20972   1.09468810
657.23169   1.11028840
657.25360   1.10214970
657.27551   1.08721990
657.29749   1.10439210
657.31940   1.10286260
657.34131   1.06240480
657.36316   1.08730350
657.38513   1.08154140
657.40698   1.10380520
657.42883   1.06331110
657.45081   1.06146200
657.47266   1.06014690
657.49451   1.04283590
657.51636   1.06663290
657.53821   1.04624250
657.56006   1.04251750
657.58191   1.05489620
657.60376   1.03626300
657.62561   1.02819900
657.64740   1.03850170
657.66925   1.02732540
657.69104   1.01820450
657.71283   1.02025280
657.73468   0.99947117
657.75647   1.02350500
657.77820   1.03295690
657.79999   1.00422330
657.82178   1.03673500
657.84357   1.02018370
657.86536   1.01933650
657.88708   1.02491350
657.90881   1.04885710
657.93054   1.02195420
657.95227   1.04293360
657.97406   1.05125900
657.99573   1.01648930
658.01746   1.03945360
658.03918   1.02285960
658.06091   1.03232720
658.08264   0.98977929
658.10431   1.03829720
658.12604   1.04984140
658.14771   1.04432260
658.16937   1.03942630
658.19104   1.00964890
658.21271   1.03659990
658.23438   1.03695760
658.25598   0.98832399
658.27765   1.01566760
658.29926   1.02023390
658.32092   1.01460060
658.34253   1.01282020
658.36414   0.99352587
658.38580   1.00390530
658.40735   1.02949810
658.42902   1.02658570
658.45056   1.02205810
658.47217   1.02345760
658.49377   1.00781990
658.51532   1.02319200
658.53693   1.01633120
658.55847   1.01116610
658.58002   1.03399050
658.60162   1.02693530
658.62317   1.03420850
658.64465   1.02184000
658.66620   1.02228140
658.68774   1.02675250
658.70929   1.02277030
658.73077   1.02230420
658.75232   1.04235840
658.77380   1.07380520
658.79529   1.06891490
658.81677   1.02094820
658.83826   1.01930630
658.85974   1.04455000
658.88123   1.01761530
658.90271   1.03077160
658.92413   1.00550390
658.94556   1.00364410
658.96704   1.02600700
658.98846   1.03954990
659.00989   1.02383560
659.03137   0.99213146
659.05273   1.00611820
659.07416   1.01337420
659.09558   1.00558410
659.11700   1.00575620
659.13837   1.00682360
659.15979   0.99101894
659.18115   0.98671113
659.20251   1.00449740
659.22394   1.00501860
659.24524   0.97377714
659.26666   1.01763500
659.28796   1.01754770
659.30933   1.01209720
659.33069   1.00885950
659.35199   1.00356740
659.37335   0.99282580
659.39465   0.99471367
659.41595   0.99612874
659.43732   0.98872700
659.45862   1.00161440
659.47986   1.00643340
659.50116   1.01739180
659.52246   0.98652015
659.54376   0.99119913
659.56506   1.01925210
659.58630   1.00031660
659.60754   1.00090770
659.62878   0.98699950
659.65002   1.01449420
659.67126   0.98804987
659.69250   0.98862289
659.71375   1.01224000
659.73499   0.98071237
659.75623   0.97980070
659.77740   0.96838786
659.79865   0.97706458
659.81982   1.00895800
659.84100   0.94916355
659.86218   0.94977117
659.88336   0.94940426
