%\*l[nm]	Flux relative to continuum flux
648.25159   0.97025072
648.27600   0.90668165
648.30029   0.88176239
648.32458   0.88051740
648.34900   0.87286683
648.37329   0.89379011
648.39758   0.93351321
648.42194   0.95331191
648.44617   0.96580199
648.47052   0.98455583
648.49475   0.98701188
648.51910   0.97833615
648.54333   0.96304999
648.56763   0.98889863
648.59192   1.00290800
648.61615   0.97053898
648.64038   0.95007932
648.66467   0.95033430
648.68884   0.98204197
648.71313   0.97810677
648.73737   0.98529503
648.76160   0.96193927
648.78577   0.98067708
648.81000   0.97714472
648.83417   0.98862530
648.85840   0.98689717
648.88257   0.96215188
648.90680   0.98198642
648.93097   0.99082283
648.95514   1.00726480
648.97931   1.00631970
649.00342   0.99346969
649.02759   0.93332225
649.05176   0.88654128
649.07587   0.91524280
649.09998   0.96302777
649.12415   0.99988748
649.14825   0.99275966
649.17236   1.00144970
649.19647   0.99616015
649.22058   0.97938045
649.24469   0.92172869
649.26880   0.89242367
649.29285   0.90722927
649.31696   0.95591525
649.34100   0.98653466
649.36511   0.99942066
649.38916   0.99454187
649.41321   0.97839254
649.43726   0.98798489
649.46130   0.99074533
649.48529   1.00374390
649.50934   0.98921554
649.53333   0.92884585
649.55737   0.88893278
649.58142   0.91284836
649.60541   0.96756800
649.62939   0.98682513
649.65344   1.00636390
649.67737   1.00017000
649.70135   0.97972112
649.72534   0.95769494
649.74933   0.95945285
649.77325   0.98585006
649.79724   0.99845419
649.82117   1.00892910
649.84509   1.00142560
649.86902   1.00723860
649.89294   0.99890733
649.91687   1.00518330
649.94080   1.00444410
649.96472   0.99662464
649.98865   1.00104120
650.01257   0.99483114
650.03644   0.99738067
650.06030   1.00475840
650.08417   0.99563878
650.10803   0.99311148
650.13196   0.99090997
650.15582   0.98493372
650.17963   0.98544951
650.20349   0.99587037
650.22736   0.99274977
650.25116   0.98537618
650.27502   0.98739330
650.29883   0.98329505
650.32263   0.97933804
650.34644   0.97371240
650.37024   0.97685259
650.39404   0.96990878
650.41785   0.97794949
650.44165   0.98902785
650.46545   1.00099470
650.48920   0.99692047
650.51294   1.00132920
650.53674   0.99781105
650.56049   0.99567190
650.58423   1.00800260
650.60797   0.99688704
650.63171   1.00059640
650.65540   0.99039308
650.67914   0.98908210
650.70288   0.99381796
650.72662   0.98825495
650.75031   0.97922045
650.77405   0.98909346
650.79773   0.97745378
650.82141   0.94364146
650.84509   0.93903732
650.86877   0.95580224
650.89246   0.98603629
650.91608   0.98699759
650.93976   1.00356020
650.96338   0.99719647
650.98700   1.00016170
651.01062   0.99089894
651.03430   1.01054210
651.05792   1.00750020
651.08154   1.00584800
651.10516   0.99862818
651.12878   1.00228390
651.15234   0.97443194
651.17596   0.95604817
651.19958   0.94701269
651.22314   0.96357663
651.24670   0.98828456
651.27026   1.00023210
651.29382   1.00142770
651.31738   0.99271247
651.34094   0.98764527
651.36450   0.98811204
651.38806   0.97170954
651.41156   0.95217966
651.43512   0.89348558
651.45862   0.87151059
651.48212   0.92429270
651.50562   0.96103889
651.52917   0.97045003
651.55261   0.95021390
651.57611   0.93979436
651.59961   0.89251503
651.62311   0.81935479
651.64655   0.79614992
651.67004   0.83882251
651.69348   0.90019034
651.71692   0.95863118
651.74036   0.97051387
651.76379   0.95237085
651.78723   0.95697915
651.81067   0.97135204
651.83411   0.97165796
651.85754   0.97339883
651.88092   0.95936215
651.90430   0.91738614
651.92767   0.90366009
651.95105   0.93302441
651.97449   0.97732310
651.99786   1.00088230
652.02124   1.01580510
652.04456   1.00611110
652.06799   0.99692900
