%\*l[nm]	Flux relative to continuum flux
655.25439   0.96173867
655.27692   0.97403062
655.29938   0.98551209
655.32184   0.98826401
655.34436   0.99196677
655.36682   1.00323120
655.38928   0.99550483
655.41174   1.01102100
655.43414   1.00939800
655.45660   1.01689360
655.47900   1.02344350
655.50146   1.03223220
655.52386   1.04587180
655.54626   1.05052620
655.56873   1.06749200
655.59113   1.09866660
655.61346   1.11288370
655.63586   1.13702610
655.65826   1.15318840
655.68066   1.18964970
655.70300   1.21166090
655.72540   1.23168120
655.74774   1.27895150
655.77008   1.33012730
655.79242   1.37101010
655.81482   1.43872000
655.83710   1.46454790
655.85944   1.53430650
655.88177   1.59631240
655.90411   1.64347740
655.92639   1.67618810
655.94867   1.71040570
655.97101   1.70762550
655.99329   1.68643690
656.01556   1.65348070
656.03784   1.61790060
656.06012   1.55527090
656.08240   1.51685590
656.10461   1.47270670
656.12689   1.43832320
656.14911   1.42592500
656.17139   1.40051940
656.19360   1.35649260
656.21588   1.24409810
656.23810   1.12207450
656.26031   0.96950480
656.28253   0.84175954
656.30469   0.73524740
656.32690   0.71346918
656.34906   0.76050142
656.37128   0.85687940
656.39343   0.99297473
656.41565   1.14320740
656.43781   1.29233510
656.45996   1.44830690
656.48212   1.59726990
656.50427   1.70293080
656.52643   1.76413330
656.54852   1.79616990
656.57068   1.78786090
656.59277   1.75803370
656.61487   1.74154230
656.63702   1.72953130
656.65912   1.72168000
656.68121   1.71770710
656.70331   1.69221650
656.72540   1.64686550
656.74744   1.61264380
656.76953   1.57239890
656.79163   1.51101650
656.81366   1.46896900
656.83575   1.42946350
656.85779   1.35998970
656.87982   1.32891720
656.90186   1.29617400
656.92389   1.25966410
656.94592   1.21888180
656.96790   1.18639830
656.98993   1.15859780
657.01196   1.13214000
657.03394   1.11777310
657.05597   1.10377520
657.07794   1.08707420
657.09991   1.06849000
657.12189   1.05731730
657.14386   1.03944890
657.16583   1.03383750
657.18781   1.01166760
657.20972   0.99819056
657.23169   1.01104050
657.25360   0.99739204
657.27551   0.99341751
657.29749   1.00067170
657.31940   1.00407320
657.34131   0.99789117
657.36316   0.99175309
657.38513   0.98153355
657.40698   0.97627373
657.42883   0.97526256
657.45081   0.98385903
657.47266   0.96471306
657.49451   0.95872119
657.51636   0.97230698
657.53821   0.97224581
657.56006   0.97303560
657.58191   0.97640178
657.60376   0.97792140
657.62561   0.98494386
657.64740   0.97851693
657.66925   0.97387775
657.69104   0.97561093
657.71283   0.97993837
657.73468   0.97395500
657.75647   0.98244837
657.77820   0.97939726
657.79999   0.97929251
657.82178   0.97915135
657.84357   0.97408240
657.86536   0.97611150
657.88708   0.97138461
657.90881   0.97302969
657.93054   0.97135395
657.95227   0.98598003
657.97406   0.98426405
657.99573   0.98012633
658.01746   1.00536850
658.03918   0.97515531
658.06091   0.98590146
658.08264   0.96510628
658.10431   0.98303308
658.12604   0.98905427
658.14771   0.98494868
658.16937   0.99124159
658.19104   0.98515583
658.21271   0.99806647
658.23438   0.99183441
658.25598   0.99080412
658.27765   0.99531591
658.29926   0.99674845
658.32092   1.00672360
658.34253   0.99529651
658.36414   0.97927421
658.38580   0.98576808
658.40735   1.00488410
658.42902   0.98522753
658.45056   0.99419904
658.47217   0.98621655
658.49377   0.98755491
658.51532   0.99133360
658.53693   0.98959546
658.55847   0.98627930
658.58002   0.97898244
658.60162   0.99382649
658.62317   0.98065900
658.64465   0.99032956
658.66620   0.99322819
658.68774   0.98842231
658.70929   0.99877973
658.73077   0.99666445
658.75232   1.00645990
658.77380   1.00018060
658.79529   1.00413940
658.81677   1.00643200
658.83826   0.99518341
658.85974   0.99799865
658.88123   1.00243970
658.90271   0.99667729
658.92413   1.00415380
658.94556   1.00866200
658.96704   1.01262640
658.98846   0.99731560
659.00989   1.01118100
659.03137   1.00484240
659.05273   1.00115670
659.07416   1.01171970
659.09558   1.01324190
659.11700   1.00806330
659.13837   1.00998880
659.15979   0.99457230
659.18115   0.99114394
659.20251   0.99416324
659.22394   0.98275152
659.24524   0.99232897
659.26666   1.00244440
659.28796   0.99188191
659.30933   0.99654265
659.33069   0.98617502
659.35199   0.98047809
659.37335   0.99857844
659.39465   0.99030784
659.41595   0.97692438
659.43732   0.97612839
659.45862   0.98836362
659.47986   1.00419360
659.50116   0.98652916
659.52246   1.00568910
659.54376   0.98745335
659.56506   1.00204450
659.58630   1.01091600
659.60754   1.00110660
659.62878   1.01108070
659.65002   0.99402238
659.67126   0.99870206
659.69250   0.99816922
659.71375   1.00970640
659.73499   0.99072448
659.75623   0.98752738
659.77740   0.99605654
659.79865   1.00120460
659.81982   1.00535760
659.84100   0.95534292
659.86218   0.95483293
659.88336   0.95440599
