%\*l[nm]	Flux relative to continuum flux
654.71277   0.94969470
654.73547   0.94108673
654.75806   0.94228745
654.78064   0.94753248
654.80334   0.94535166
654.82593   0.92412249
654.84851   0.93065790
654.87115   0.93242035
654.89368   0.94282262
654.91632   0.94570530
654.93890   0.95212433
654.96149   0.95084474
654.98401   0.94887122
655.00659   0.95135607
655.02917   0.95076919
655.05170   0.94779044
655.07428   0.94239685
655.09680   0.94450824
655.11932   0.94205546
655.14185   0.93928023
655.16437   0.92827261
655.18689   0.92229145
655.20941   0.91773403
655.23187   0.90048782
655.25439   0.89651907
655.27692   0.91155701
655.29938   0.91772890
655.32184   0.92281349
655.34436   0.90919009
655.36682   0.91650595
655.38928   0.91111947
655.41174   0.91939024
655.43414   0.91665438
655.45660   0.91548558
655.47900   0.91702517
655.50146   0.92065755
655.52386   0.92399980
655.54626   0.93903035
655.56873   0.93601090
655.59113   0.94402413
655.61346   0.95616309
655.63586   0.95696242
655.65826   0.96996847
655.68066   0.97736998
655.70300   0.99699458
655.72540   1.03118020
655.74774   1.06246890
655.77008   1.09921140
655.79242   1.14695820
655.81482   1.20552030
655.83710   1.26698460
655.85944   1.33639360
655.88177   1.42130570
655.90411   1.49507350
655.92639   1.57615760
655.94867   1.66091300
655.97101   1.74422300
655.99329   1.82272490
656.01556   1.90848800
656.03784   1.99880340
656.06012   2.07005300
656.08240   2.10833170
656.10461   2.10024780
656.12689   2.07306300
656.14911   2.05826540
656.17139   2.04277560
656.19360   2.05942310
656.21588   2.07549780
656.23810   2.11502540
656.26031   2.09688370
656.28253   2.04853110
656.30469   1.95835360
656.32690   1.86798880
656.34906   1.77629390
656.37128   1.67779170
656.39343   1.58207850
656.41565   1.51723390
656.43781   1.44064970
656.45996   1.37981640
656.48212   1.30895670
656.50427   1.25999930
656.52643   1.20076520
656.54852   1.14077850
656.57068   1.10350020
656.59277   1.07159020
656.61487   1.03444500
656.63702   1.01350880
656.65912   0.98632051
656.68121   0.97219811
656.70331   0.95435030
656.72540   0.94842490
656.74744   0.93567583
656.76953   0.93692054
656.79163   0.93803948
656.81366   0.92375765
656.83575   0.92201163
656.85779   0.91750372
656.87982   0.91758534
656.90186   0.91525417
656.92389   0.92215524
656.94592   0.92292970
656.96790   0.92174915
656.98993   0.92655699
657.01196   0.92811752
657.03394   0.92388399
657.05597   0.92816457
657.07794   0.93201467
657.09991   0.93193757
657.12189   0.93393848
657.14386   0.92994332
657.16583   0.92381974
657.18781   0.91510714
657.20972   0.92694608
657.23169   0.93644229
657.25360   0.95530702
657.27551   0.94203137
657.29749   0.95101238
657.31940   0.95558800
657.34131   0.94777062
657.36316   0.94873399
657.38513   0.96180994
657.40698   0.95164765
657.42883   0.94653386
657.45081   0.92913661
657.47266   0.92124395
657.49451   0.93303029
657.51636   0.94632256
657.53821   0.95133994
657.56006   0.96344887
657.58191   0.96747320
657.60376   0.96545226
657.62561   0.96306011
657.64740   0.96590988
657.66925   0.96961521
657.69104   0.97029270
657.71283   0.96563744
657.73468   0.96836100
657.75647   0.97748508
657.77820   0.96681397
657.79999   0.97560405
657.82178   0.98652545
657.84357   0.97401650
657.86536   0.97867194
657.88708   0.97666586
657.90881   0.97751623
657.93054   0.97537423
657.95227   0.98657319
657.97406   0.98335641
657.99573   0.98063409
658.01746   0.99038504
658.03918   0.96889282
658.06091   0.98103147
658.08264   0.97666506
658.10431   0.98512428
658.12604   0.98399822
658.14771   0.98949374
658.16937   0.99297167
658.19104   0.98769618
658.21271   0.98992125
658.23438   0.98986215
658.25598   0.99385699
658.27765   0.99261277
658.29926   0.98873856
658.32092   0.99293401
658.34253   0.99855065
658.36414   0.99067866
658.38580   0.99159909
658.40735   1.00282570
658.42902   0.99829152
658.45056   0.99323907
658.47217   0.99233002
658.49377   0.99811439
658.51532   0.99190283
658.53693   0.98768911
658.55847   0.98812636
658.58002   0.99800658
658.60162   0.98738802
658.62317   0.99647196
658.64465   0.98752775
658.66620   0.99268029
658.68774   1.00102070
658.70929   1.02151330
658.73077   1.00739910
658.75232   1.00294460
658.77380   0.99853206
658.79529   1.00553900
658.81677   1.00026420
658.83826   1.00605680
658.85974   1.00518590
658.88123   1.01790090
658.90271   1.00663250
658.92413   1.01623240
658.94556   1.00980470
658.96704   1.00622800
658.98846   1.01207950
659.00989   1.00380010
659.03137   1.01722920
659.05273   1.00373120
659.07416   1.01858090
659.09558   1.00035170
659.11700   1.01120290
659.13837   1.00864700
659.15979   1.00458680
659.18115   1.00787340
659.20251   1.01537640
659.22394   1.01000110
659.24524   1.00144750
659.26666   1.00177840
659.28796   1.00561910
659.30933   0.99993497
659.33069   0.99681656
659.35199   1.01275850
659.37335   1.00272060
659.39465   0.99573034
659.41595   0.99902850
659.43732   1.00467970
659.45862   1.01472620
659.47986   1.01596980
659.50116   1.01156360
659.52246   1.00325150
659.54376   0.99873518
659.56506   1.00491330
659.58630   1.00676560
659.60754   0.99705571
659.62878   1.00219760
659.65002   0.99485157
659.67126   1.00101620
659.69250   0.98395777
659.71375   0.99679107
659.73499   0.98543373
659.75623   1.02741750
659.77740   0.98185447
659.79865   0.97424446
659.81982   1.01055570
659.84100   0.95246996
659.86218   0.95203865
659.88336   0.95067398
