%\*l[nm]	Flux relative to continuum flux
650.98700   1.00523370
651.01062   0.99790463
651.03430   0.99944456
651.05792   1.00326860
651.08154   1.00161860
651.10516   1.00394960
651.12878   0.99439855
651.15234   0.99724525
651.17596   0.98378230
651.19958   0.97060359
651.22314   0.98269953
651.24670   0.99892406
651.27026   1.01127880
651.29382   1.01948280
651.31738   1.00654170
651.34094   1.01903570
651.36450   1.00749790
651.38806   1.01268640
651.41156   0.99353672
651.43512   0.96264391
651.45862   0.93647076
651.48212   0.94212846
651.50562   0.99445472
651.52917   1.00001240
651.55261   0.98452052
651.57611   0.97745457
651.59961   0.95518634
651.62311   0.91398655
651.64655   0.87296121
651.67004   0.88701429
651.69348   0.93763862
651.71692   0.96649468
651.74036   0.98187062
651.76379   0.99435409
651.78723   0.98268550
651.81067   0.98688242
651.83411   1.00977840
651.85754   0.99641996
651.88092   0.99202823
651.90430   0.97451458
651.92767   0.95508926
651.95105   0.96314168
651.97449   0.99478334
651.99786   1.01727710
652.02124   1.01921220
652.04456   1.02087040
652.06799   1.02305130
652.09131   1.02136040
652.11462   1.02884530
652.13800   1.00811140
652.16132   1.01163940
652.18469   1.00748960
652.20795   0.98960022
652.23132   0.99660628
652.25458   0.99436288
652.27789   1.01136660
652.30115   1.00495680
652.32446   0.98342592
652.34778   0.96412894
652.37103   0.94231427
652.39435   0.95742960
652.41760   0.97990730
652.44080   0.99601414
652.46411   0.99411214
652.48737   1.00373780
652.51062   1.00139250
652.53381   1.00055330
652.55701   1.00018130
652.58026   0.99491148
652.60345   0.99665493
652.62671   1.00111300
652.64990   1.00590440
652.67310   1.00313200
652.69629   1.00399560
652.71948   1.00013610
652.74261   0.99351241
652.76581   1.00094330
652.78894   1.00443600
652.81213   1.00254760
652.83533   1.00381140
652.85846   1.00249590
652.88159   0.99842437
652.90472   0.99628531
652.92786   0.99394142
652.95099   0.99919078
652.97406   0.99443614
652.99719   0.99716939
653.02032   0.98541544
653.04340   0.99303800
653.06653   0.98655190
653.08960   0.99219238
653.11267   0.99972500
653.13574   1.00522080
653.15881   1.00460140
653.18188   0.98544016
653.20496   0.96433611
653.22797   0.95464849
653.25104   0.96284926
653.27405   0.98195819
653.29706   1.00024140
653.32013   0.99617110
653.34314   0.99855415
653.36609   0.97925450
653.38910   0.97593766
653.41211   0.97587443
653.43512   0.97331634
653.45813   0.98161805
653.48108   0.99136535
653.50403   0.99605087
653.52704   1.00090720
653.54999   1.00220590
653.57294   0.99410346
653.59589   0.99335185
653.61884   0.99059326
653.64172   0.98998243
653.66467   0.98311097
653.68762   0.98510734
653.71057   0.99842132
653.73346   0.99943336
653.75635   0.99937853
653.77924   0.99951134
653.80212   0.99905047
653.82507   0.99556107
653.84790   1.01156970
653.87079   0.99586021
653.89368   0.99744360
653.91650   1.00051680
653.93939   0.98612356
653.96222   1.00331780
653.98505   0.99380155
654.00793   1.00253750
654.03076   0.99117790
654.05359   0.99620853
654.07635   0.99570540
654.09924   1.00075940
654.12201   1.00304250
654.14484   0.99306396
654.16760   0.99322534
654.19037   0.98804532
654.21320   0.97390188
654.23596   0.96811788
654.25867   0.98601721
654.28149   0.98632105
654.30426   0.98933341
654.32703   0.98530027
654.34973   0.95069083
654.37244   0.92424600
654.39520   0.93240459
654.41791   0.96247880
654.44061   0.97636755
654.46332   0.99288863
654.48608   0.99190072
654.50873   0.99642914
654.53143   0.99552152
654.55414   0.99107846
654.57678   0.98277504
654.59949   0.98889090
654.62219   0.99487541
654.64484   0.99378257
654.66748   0.99769537
654.69012   0.99373405
654.71277   0.99930382
654.73547   0.98231404
654.75806   0.97316063
654.78064   0.97324288
654.80334   0.98060824
654.82593   0.96378424
654.84851   0.95362151
654.87115   0.95838297
654.89368   0.97831229
654.91632   0.99275596
654.93890   1.00905000
654.96149   1.00673230
654.98401   1.00808240
655.00659   1.01680750
655.02917   1.00532390
655.05170   1.02259510
655.07428   1.02604150
655.09680   1.01515810
655.11932   1.02140100
655.14185   1.01722080
655.16437   1.02012270
655.18689   1.01312300
655.20941   1.00292290
655.23187   0.97025184
655.25439   0.97029113
655.27692   0.99089926
655.29938   1.01850990
655.32184   1.03935050
655.34436   1.03899620
655.36682   1.04292920
655.38928   1.05399790
655.41174   1.06666840
655.43414   1.08226640
655.45660   1.09723920
655.47900   1.11234380
655.50146   1.13329480
655.52386   1.15329240
655.54626   1.17352680
655.56873   1.21001000
655.59113   1.23489900
655.61346   1.26528370
655.63586   1.29212900
655.65826   1.32007560
655.68066   1.34460970
655.70300   1.37536170
655.72540   1.42056220
655.74774   1.48767710
655.77008   1.55060320
655.79242   1.61281870
655.81482   1.71647810
655.83710   1.78676440
655.85944   1.89586080
655.88177   2.02127700
655.90411   2.12093640
655.92639   2.25341920
655.94867   2.37842200
655.97101   2.50010600
655.99329   2.62220550
656.01556   2.72020860
656.03784   2.78805560
656.06012   2.82472400
656.08240   2.85901080
656.10461   2.87001840
656.12689   2.93381390
656.14911   2.98992960
656.17139   3.03692370
656.19360   3.05773830
656.21588   3.03344210
656.23810   3.00703300
656.26031   2.97766320
656.28253   2.92755060
656.30469   2.89958760
656.32690   2.85948790
656.34906   2.84104090
656.37128   2.81102530
656.39343   2.75701530
656.41565   2.79242850
656.43781   2.87492870
656.45996   2.98090220
656.48212   3.08355550
656.50427   3.14289270
656.52643   3.14696060
656.54852   3.13867760
656.57068   3.04335270
656.59277   2.94539410
656.61487   2.86884240
656.63702   2.78937920
656.65912   2.73303070
656.68121   2.66942310
656.70331   2.57027180
656.72540   2.45457350
656.74744   2.32309590
656.76953   2.22118920
656.79163   2.09043710
656.81366   1.98109390
656.83575   1.88390330
656.85779   1.78157860
656.87982   1.68785580
656.90186   1.63508540
656.92389   1.55767910
656.94592   1.52064340
656.96790   1.46574640
656.98993   1.42533370
657.01196   1.38320050
657.03394   1.34405470
657.05597   1.30568040
657.07794   1.26905970
657.09991   1.25416860
657.12189   1.22717790
657.14386   1.18942970
657.16583   1.15710430
657.18781   1.10701560
657.20972   1.08551200
657.23169   1.08810060
657.25360   1.08838520
657.27551   1.09049260
657.29749   1.09024260
657.31940   1.07743890
657.34131   1.05538650
657.36316   1.06468790
657.38513   1.05673400
657.40698   1.05668750
657.42883   1.03384370
657.45081   1.01486620
657.47266   0.98263308
657.49451   0.97727911
657.51636   1.01247980
657.53821   1.01638480
657.56006   1.06585870
657.58191   1.09443880
657.60376   1.03590990
657.62561   1.03115710
657.64740   1.02315810
657.66925   1.02551570
657.69104   1.02108680
657.71283   1.02616030
657.73468   1.01678710
657.75647   1.02089150
657.77820   1.02692260
657.79999   1.01440710
657.82178   1.02373580
657.84357   1.02180010
657.86536   1.02044860
657.88708   1.02823190
657.90881   1.01863530
657.93054   1.01563560
657.95227   1.03197180
657.97406   1.01527740
657.99573   1.01360270
658.01746   1.01462610
658.03918   0.99631500
658.06091   1.00216630
658.08264   0.99515511
658.10431   1.01105660
658.12604   1.01133570
658.14771   1.01455170
658.16937   1.01998400
658.19104   1.01313090
658.21271   1.01652560
658.23438   1.02406150
658.25598   1.01320420
658.27765   1.02018250
658.29926   1.00713610
658.32092   1.01107750
658.34253   1.01225760
658.36414   1.00399370
658.38580   1.01708490
658.40735   1.01918860
658.42902   1.02687750
658.45056   1.02347760
658.47217   1.01767580
658.49377   1.01083460
658.51532   1.01431960
658.53693   1.00951860
658.55847   1.00617430
658.58002   1.01303120
658.60162   1.00492340
658.62317   0.99321188
658.64465   0.98494261
658.66620   0.99127996
658.68774   0.98347479
658.70929   1.02078760
658.73077   1.01470440
658.75232   1.00976000
658.77380   1.02106060
658.79529   1.03668910
658.81677   1.01475700
658.83826   1.02092290
658.85974   1.02134520
658.88123   1.02831770
658.90271   1.02385110
658.92413   1.01516360
658.94556   1.02268030
658.96704   1.01780690
658.98846   1.02710100
659.00989   1.02050070
659.03137   1.01732160
659.05273   1.01520760
659.07416   1.02264360
659.09558   1.00903230
659.11700   1.02317860
659.13837   1.02548010
659.15979   1.01624240
659.18115   1.00931480
659.20251   1.01298860
659.22394   1.01405820
659.24524   1.02340220
659.26666   1.01039220
659.28796   1.01107140
659.30933   1.01475850
659.33069   1.00592780
659.35199   1.00952510
659.37335   1.01561030
659.39465   1.01244020
659.41595   0.99786858
659.43732   0.99522578
659.45862   1.00472220
659.47986   1.01587130
659.50116   1.00289490
659.52246   1.00408550
659.54376   1.00598070
659.56506   1.01102300
659.58630   0.99631604
659.60754   1.00723580
659.62878   1.00823470
659.65002   0.99412710
659.67126   1.00002860
659.69250   0.98168903
659.71375   1.00625480
659.73499   0.99035098
659.75623   0.99770917
659.77740   0.98664976
659.79865   0.99883982
659.81982   1.00249690
659.84100   0.94961349
659.86218   0.94746572
659.88336   0.94705351
