%\*l[nm]	Flux relative to continuum flux
648.25159   0.98880246
648.27600   0.96927466
648.30029   0.97193355
648.32458   0.97174215
648.34900   0.96076378
648.37329   0.97154425
648.39758   0.97665520
648.42194   0.98806064
648.44617   0.98906343
648.47052   0.98605155
648.49475   0.99085314
648.51910   0.98875800
648.54333   0.98103641
648.56763   0.99677113
648.59192   0.99420144
648.61615   0.99000343
648.64038   0.98179772
648.66467   0.98306175
648.68884   0.98804726
648.71313   0.98434851
648.73737   0.98915361
648.76160   0.97597352
648.78577   0.99424310
648.81000   0.98244653
648.83417   0.99272632
648.85840   0.99475323
648.88257   0.99271548
648.90680   0.99187908
648.93097   0.99416202
648.95514   1.00706870
648.97931   1.00078260
649.00342   1.00300920
649.02759   0.98557012
649.05176   0.96454684
649.07587   0.97146520
649.09998   0.98508567
649.12415   0.99620092
649.14825   0.98785900
649.17236   1.00083770
649.19647   0.99560880
649.22058   0.99012407
649.24469   0.97463198
649.26880   0.97045134
649.29285   0.97553360
649.31696   0.99191033
649.34100   0.99388339
649.36511   1.00244900
649.38916   1.00016200
649.41321   1.00088110
649.43726   1.00650710
649.46130   1.00214870
649.48529   1.00639380
649.50934   0.99983631
649.53333   0.98341223
649.55737   0.97421157
649.58142   0.97609794
649.60541   0.99330461
649.62939   0.99415310
649.65344   1.00908490
649.67737   1.00430440
649.70135   0.99779831
649.72534   1.00087920
649.74933   0.99567662
649.77325   1.00282770
649.79724   1.00732390
649.82117   1.01041800
649.84509   1.00352540
649.86902   1.00394270
649.89294   1.00506980
649.91687   0.99317884
649.94080   1.00655600
649.96472   0.99963602
649.98865   0.99997827
650.01257   1.00162040
650.03644   0.99522408
650.06030   1.00543570
650.08417   0.99985344
650.10803   1.00049170
650.13196   0.99376566
650.15582   0.99238751
650.17963   0.99599446
650.20349   0.99499922
650.22736   0.99602033
650.25116   0.99322754
650.27502   0.98951492
650.29883   0.98760392
650.32263   0.98978943
650.34644   0.99475347
650.37024   0.98984087
650.39404   0.99281084
650.41785   0.98690502
650.44165   0.98754469
650.46545   0.99961278
650.48920   0.99936321
650.51294   0.99261663
650.53674   1.00129280
650.56049   0.99092207
650.58423   1.00001010
650.60797   0.99125997
650.63171   1.00764240
650.65540   0.99860129
650.67914   0.99560157
650.70288   0.99861538
650.72662   0.99802053
650.75031   0.99337333
650.77405   0.99598313
650.79773   0.99412221
650.82141   0.98746139
650.84509   0.98433158
650.86877   0.98734230
650.89246   1.00276890
650.91608   0.98816706
650.93976   0.99709314
650.96338   0.99369265
650.98700   1.00395780
651.01062   1.00039050
651.03430   1.01016970
651.05792   1.01014460
651.08154   1.00992070
651.10516   0.99966128
651.12878   1.00851870
651.15234   0.99432150
651.17596   0.99829144
651.19958   0.99459282
651.22314   0.99354994
651.24670   1.00483720
651.27026   1.00241590
651.29382   1.00587120
651.31738   0.99516777
651.34094   1.00684930
651.36450   1.00623940
651.38806   0.99844580
651.41156   0.99781822
651.43512   0.98388878
651.45862   0.97160056
651.48212   0.98113853
651.50562   0.99734145
651.52917   0.99273244
651.55261   0.98953485
651.57611   0.98495059
651.59961   0.98103430
651.62311   0.96760823
651.64655   0.95455190
651.67004   0.96309834
651.69348   0.98456435
651.71692   1.00099670
651.74036   0.99806436
651.76379   0.99479807
651.78723   0.99153581
651.81067   0.99707643
651.83411   0.99979986
651.85754   0.99530204
651.88092   0.99668098
651.90430   0.98545506
651.92767   0.98204873
651.95105   0.98793620
651.97449   0.99957259
651.99786   1.00786010
652.02124   1.01711120
652.04456   1.01037380
652.06799   0.99798813
652.09131   1.00302140
652.11462   0.99171456
652.13800   1.01198750
652.16132   0.99598668
652.18469   1.00597810
652.20795   1.00281750
652.23132   1.00660110
652.25458   0.99609628
652.27789   1.00274430
652.30115   0.99747077
652.32446   0.98753665
652.34778   0.98855413
652.37103   0.97618875
652.39435   0.98846676
652.41760   0.99905001
652.44080   0.99528659
652.46411   0.99877313
652.48737   1.00089650
652.51062   1.00288340
652.53381   0.99988681
652.55701   0.99479246
652.58026   0.99616431
652.60345   1.00544910
652.62671   1.00140790
652.64990   0.99984488
652.67310   1.00024540
652.69629   0.99808818
652.71948   1.00122690
652.74261   1.00052220
652.76581   0.99836860
652.78894   0.99889178
652.81213   1.00013960
652.83533   0.99874846
652.85846   0.99753247
652.88159   1.00480770
652.90472   1.00308480
652.92786   0.99580094
652.95099   0.99303036
652.97406   1.00094880
652.99719   0.99393947
653.02032   0.98859981
653.04340   0.98916526
653.06653   0.99674560
653.08960   0.99150456
653.11267   0.99049733
653.13574   0.99684314
653.15881   0.99613346
653.18188   0.98879929
653.20496   0.97990287
653.22797   0.97817196
653.25104   0.98014728
653.27405   0.98133580
653.29706   0.99321571
653.32013   0.99521075
653.34314   0.98819832
653.36609   0.97774971
653.38910   0.97842015
653.41211   0.98123461
653.43512   0.98366065
653.45813   0.98223751
653.48108   0.99393825
653.50403   0.98582885
653.52704   0.98864297
653.54999   0.98860676
653.57294   0.99080880
653.59589   0.98310066
653.61884   0.98122306
653.64172   0.98407585
653.66467   0.98082265
653.68762   0.98865813
653.71057   0.98747037
653.73346   0.98915975
653.75635   0.98915895
653.77924   0.98632155
653.80212   0.98591607
653.82507   0.99161041
653.84790   0.98186355
653.87079   0.98374614
653.89368   0.98892416
653.91650   0.98552537
653.93939   0.98734202
653.96222   0.98741485
653.98505   0.98251220
654.00793   0.98500703
654.03076   0.97940511
654.05359   0.98902460
654.07635   0.98467544
654.09924   0.97839845
654.12201   0.98110974
654.14484   0.97406546
654.16760   0.97369126
654.19037   0.97761758
654.21320   0.97285370
654.23596   0.98249229
654.25867   0.97113560
654.28149   0.98091801
654.30426   0.96477941
654.32703   0.96662789
654.34973   0.96669312
654.37244   0.94683775
654.39520   0.96235923
654.41791   0.95882228
654.44061   0.96404779
654.46332   0.97334693
654.48608   0.97542595
654.50873   0.97472330
654.53143   0.97164180
654.55414   0.96936038
654.57678   0.96219566
654.59949   0.97201840
654.62219   0.97547476
654.64484   0.96128672
654.66748   0.97025275
654.69012   1.01296290
654.71277   0.97557331
654.73547   0.96592485
654.75806   0.95186598
654.78064   0.95415616
654.80334   0.95038857
654.82593   0.94116631
654.84851   0.94710545
654.87115   0.94631535
654.89368   0.94423677
654.91632   0.95282802
654.93890   0.95237953
654.96149   0.95985848
654.98401   0.94915592
655.00659   0.94499951
655.02917   0.94487492
655.05170   0.95152881
655.07428   0.94495489
655.09680   0.93852917
655.11932   0.94178628
655.14185   0.93644251
655.16437   0.92639903
655.18689   0.93075342
655.20941   0.92315625
655.23187   0.91427174
655.25439   0.91813673
655.27692   0.91015509
655.29938   0.90990595
655.32184   0.91600496
655.34436   0.90749446
655.36682   0.90548612
655.38928   0.90168230
655.41174   0.90045643
655.43414   0.89901506
655.45660   0.89564035
655.47900   0.89028076
655.50146   0.89340155
655.52386   0.89153505
655.54626   0.88497895
655.56873   0.87925117
655.59113   0.87837726
655.61346   0.88016821
655.63586   0.86655768
655.65826   0.87185842
655.68066   0.85600632
655.70300   0.86515363
655.72540   0.86564776
655.74774   0.88035911
655.77008   0.90062281
655.79242   0.93443666
655.81482   0.98933922
655.83710   1.06125070
655.85944   1.15161000
655.88177   1.26886010
655.90411   1.36333580
655.92639   1.47754640
655.94867   1.58283920
655.97101   1.68777760
655.99329   1.79342130
656.01556   1.87920510
656.03784   1.93567890
656.06012   1.97513060
656.08240   2.00372960
656.10461   1.99500620
656.12689   1.96201050
656.14911   1.90881450
656.17139   1.84273110
656.19360   1.78108770
656.21588   1.74781380
656.23810   1.71587110
656.26031   1.70465850
656.28253   1.71948190
656.30469   1.75191410
656.32690   1.78500580
656.34906   1.85876720
656.37128   1.91871530
656.39343   1.97264680
656.41565   2.00984480
656.43781   2.02491360
656.45996   2.02462860
656.48212   1.95807040
656.50427   1.90408680
656.52643   1.82438680
656.54852   1.68251530
656.57068   1.58564440
656.59277   1.48314840
656.61487   1.35960010
656.63702   1.25104120
656.65912   1.15431560
656.68121   1.08111340
656.70331   0.99772750
656.72540   0.94559434
656.74744   0.91285330
656.76953   0.90374474
656.79163   0.87714285
656.81366   0.86901792
656.83575   0.86769529
656.85779   0.86336840
656.87982   0.86730700
656.90186   0.87998001
656.92389   0.88614089
656.94592   0.87871701
656.96790   0.88060625
656.98993   0.89808612
657.01196   0.89406557
657.03394   0.89712287
657.05597   0.89102191
657.07794   0.90741712
657.09991   0.90547228
657.12189   0.90797749
657.14386   0.90002027
657.16583   0.90987926
657.18781   0.89521827
657.20972   0.90309522
657.23169   0.90538444
657.25360   0.92481874
657.27551   0.90763426
657.29749   0.92808200
657.31940   0.90349562
657.34131   0.91959560
657.36316   0.92349991
657.38513   0.93333073
657.40698   0.93221710
657.42883   0.93082738
657.45081   0.92259677
657.47266   0.91603864
657.49451   0.92652975
657.51636   0.94097117
657.53821   0.92161956
657.56006   0.94881447
657.58191   0.94642499
657.60376   0.94504900
657.62561   0.94263423
657.64740   0.94550470
657.66925   0.95279328
657.69104   0.94064425
657.71283   0.94714396
657.73468   0.94270273
657.75647   0.95807814
657.77820   0.93922985
657.79999   0.94340650
657.82178   0.95581262
657.84357   0.96064385
657.86536   0.94015268
657.88708   0.95532159
657.90881   0.94994102
657.93054   0.94905482
657.95227   0.95253355
657.97406   0.95981469
657.99573   0.96366126
658.01746   0.95731561
658.03918   0.95519328
658.06091   0.96780854
658.08264   0.94913473
658.10431   0.96643008
658.12604   0.96304892
658.14771   0.96826650
658.16937   0.97047593
658.19104   0.96025240
658.21271   0.97463768
658.23438   0.97644312
658.25598   0.98177317
658.27765   0.97505408
658.29926   0.97261513
658.32092   0.98250114
658.34253   0.96580264
658.36414   0.98259931
658.38580   0.97720657
658.40735   0.99114731
658.42902   0.98740661
658.45056   0.98267606
658.47217   0.99558963
658.49377   0.99713058
658.51532   0.98029596
658.53693   0.98458847
658.55847   0.98548390
658.58002   0.99726546
658.60162   0.98406886
658.62317   0.98526180
658.64465   0.98962590
658.66620   0.97758206
658.68774   0.98698431
658.70929   1.00871280
658.73077   1.00103150
658.75232   1.01356800
658.77380   0.99926353
658.79529   0.99583951
658.81677   1.00299750
658.83826   1.00102850
658.85974   0.99690021
658.88123   0.99148061
658.90271   0.99716117
658.92413   0.99670944
658.94556   1.00581310
658.96704   1.00577290
658.98846   1.00810680
659.00989   0.99917190
659.03137   1.00356680
659.05273   0.99588887
659.07416   0.99502377
659.09558   1.00630360
659.11700   1.01140890
659.13837   1.00817560
659.15979   1.00976340
659.18115   1.00324150
659.20251   1.00118510
659.22394   1.02018840
659.24524   0.99686542
659.26666   1.00056720
659.28796   1.01415870
659.30933   0.99750009
659.33069   1.00090020
659.35199   1.00564710
659.37335   0.99071108
659.39465   0.98257486
659.41595   1.00468080
659.43732   0.98103808
659.45862   1.00529200
659.47986   0.99822766
659.50116   1.00044520
659.52246   0.98617108
659.54376   1.01328060
659.56506   0.99346133
659.58630   1.00027210
659.60754   1.00356030
659.62878   1.00313820
659.65002   0.99616790
659.67126   0.99351879
659.69250   0.97720858
659.71375   0.98990136
659.73499   0.97768078
659.75623   0.98949631
659.77740   0.98356580
659.79865   0.97752654
659.81982   1.01066810
659.84100   0.94047181
659.86218   0.93984272
659.88336   0.93849569
