%\*l[nm]	Flux relative to continuum flux
648.25159   0.99156602
648.27600   0.98613569
648.30029   0.96885115
648.32458   0.96908604
648.34900   0.96344471
648.37329   0.96646496
648.39758   0.96834546
648.42194   0.98050226
648.44617   0.98798818
648.47052   0.99106009
648.49475   0.98705982
648.51910   0.98713351
648.54333   0.98448874
648.56763   0.99080729
648.59192   0.99096820
648.61615   0.99408638
648.64038   0.99496750
648.66467   0.97993745
648.68884   0.98252453
648.71313   0.99370768
648.73737   0.99750648
648.76160   1.00055910
648.78577   0.99984620
648.81000   0.99181706
648.83417   0.99894672
648.85840   1.00151530
648.88257   1.00044070
648.90680   1.00313070
648.93097   0.99807794
648.95514   0.99763766
648.97931   1.00747530
649.00342   0.99991976
649.02759   1.00486740
649.05176   0.98021771
649.07587   0.96870529
649.09998   0.97761301
649.12415   0.99640321
649.14825   0.99864538
649.17236   1.00322000
649.19647   1.00230330
649.22058   0.99565442
649.24469   0.99935477
649.26880   0.98497865
649.29285   0.97433352
649.31696   0.97694682
649.34100   0.99220277
649.36511   1.00159300
649.38916   0.99808834
649.41321   0.99801830
649.43726   0.99476002
649.46130   0.99951735
649.48529   1.00193590
649.50934   1.00694970
649.53333   0.99976551
649.55737   0.98901426
649.58142   0.97566203
649.60541   0.97531499
649.62939   0.99042065
649.65344   1.00478130
649.67737   1.00072380
649.70135   1.00224010
649.72534   0.99771656
649.74933   0.99728593
649.77325   0.99361942
649.79724   0.99823924
649.82117   1.00114490
649.84509   1.00031230
649.86902   0.99882402
649.89294   1.00478890
649.91687   0.99719903
649.94080   1.00345390
649.96472   1.00103300
649.98865   1.00139600
650.01257   0.99943878
650.03644   0.99928276
650.06030   0.99671569
650.08417   0.99981257
650.10803   1.00499620
650.13196   0.99732904
650.15582   0.99235127
650.17963   0.99717670
650.20349   0.99465673
650.22736   1.00165370
650.25116   0.99679573
650.27502   0.99455626
650.29883   0.99416307
650.32263   0.99355652
650.34644   0.99463833
650.37024   0.99756385
650.39404   0.99135738
650.41785   0.99031856
650.44165   0.99245320
