%\*l[nm]	Flux relative to continuum flux
652.85846   1.00068060
652.88159   0.99865622
652.90472   0.99640457
652.92786   1.00208280
652.95099   0.99972901
652.97406   0.99897672
652.99719   1.00155960
653.02032   0.99554585
653.04340   0.99594151
653.06653   0.99809543
653.08960   1.00179380
653.11267   0.99479863
653.13574   0.99611626
653.15881   0.99911603
653.18188   0.99446210
653.20496   0.99246820
653.22797   0.99048155
653.25104   0.98945842
653.27405   0.99535956
653.29706   1.00050310
653.32013   1.00017480
653.34314   1.00018210
653.36609   1.00249530
653.38910   0.99451236
653.41211   0.99745600
653.43512   0.99338461
653.45813   0.99728926
653.48108   0.99802088
653.50403   1.00547890
653.52704   1.00243170
653.54999   1.00693910
653.57294   0.99971671
653.59589   1.00125880
653.61884   1.00166890
653.64172   1.00131850
653.66467   1.00324110
653.68762   0.99975759
653.71057   1.00045890
653.73346   1.00428880
653.75635   1.00425000
653.77924   1.00271060
653.80212   1.00131540
653.82507   1.01027950
653.84790   1.00605950
653.87079   1.00331120
653.89368   1.00874150
653.91650   1.00558340
653.93939   0.99918733
653.96222   1.00188220
653.98505   1.00478640
654.00793   1.00142750
654.03076   1.00530120
654.05359   0.99934513
654.07635   1.00684780
654.09924   0.99871836
654.12201   1.00334160
654.14484   1.00935210
654.16760   1.00548700
654.19037   1.00505950
654.21320   1.00299830
654.23596   1.00185210
654.25867   1.00070710
654.28149   1.00462060
654.30426   1.00195050
654.32703   1.00271900
654.34973   0.99738396
654.37244   0.99173014
654.39520   0.98696309
654.41791   0.99168958
654.44061   0.99578254
654.46332   0.99715607
654.48608   1.00476790
654.50873   1.00445500
654.53143   1.00277150
654.55414   1.00627690
654.57678   1.00520700
654.59949   1.00636560
654.62219   1.00966610
654.64484   1.00534030
654.66748   1.00622330
654.69012   1.00913920
654.71277   1.00837080
654.73547   1.00614200
654.75806   1.00635810
654.78064   1.00594510
654.80334   1.00245450
654.82593   1.00432460
654.84851   1.00488290
654.87115   0.99948305
654.89368   1.00620620
654.91632   1.00853080
654.93890   1.01599050
654.96149   1.02126770
654.98401   1.02383490
655.00659   1.02543380
655.02917   1.02401640
655.05170   1.02928670
655.07428   1.03049230
655.09680   1.02101950
655.11932   1.02969610
655.14185   1.02742780
655.16437   1.03711580
655.18689   1.03697900
655.20941   1.03385320
655.23187   1.02913330
655.25439   1.03006070
655.27692   1.02790830
655.29938   1.03897960
655.32184   1.04468990
655.34436   1.04781230
655.36682   1.04925300
655.38928   1.05099220
655.41174   1.05255760
655.43414   1.06471120
655.45660   1.06952380
655.47900   1.07879330
655.50146   1.08457290
655.52386   1.09405390
655.54626   1.10279020
655.56873   1.11583970
655.59113   1.13357710
655.61346   1.14384940
655.63586   1.16220890
655.65826   1.17300060
655.68066   1.19896450
655.70300   1.21528400
655.72540   1.24300410
655.74774   1.27733680
655.77008   1.32003910
655.79242   1.36063820
655.81482   1.42311310
655.83710   1.47980430
655.85944   1.56598700
655.88177   1.64914500
655.90411   1.76142760
655.92639   1.87308820
655.94867   2.03305850
655.97101   2.21503640
655.99329   2.43826880
656.01556   2.67886840
656.03784   2.97751890
656.06012   3.30549400
656.08240   3.66818940
656.10461   4.06436680
656.12689   4.43887270
656.14911   4.79721890
656.17139   5.11268510
656.19360   5.44837070
656.21588   5.83021290
656.23810   6.23651850
656.26031   6.65873580
656.28253   6.95371170
656.30469   7.07949030
656.32690   7.00077980
656.34906   6.72442780
656.37128   6.31456360
656.39343   5.88315590
656.41565   5.47710730
656.43781   5.16103350
656.45996   4.84023710
656.48212   4.48782760
656.50427   4.12017080
656.52643   3.74170800
656.54852   3.36203300
656.57068   3.03325060
656.59277   2.75025310
656.61487   2.48060260
656.63702   2.25679170
656.65912   2.06697850
656.68121   1.91805300
656.70331   1.78737640
656.72540   1.68124120
656.74744   1.58000480
656.76953   1.51802170
656.79163   1.43996910
656.81366   1.38682920
656.83575   1.33852100
656.85779   1.30338960
656.87982   1.26155890
656.90186   1.23291490
656.92389   1.21084460
656.94592   1.18895710
656.96790   1.16211770
656.98993   1.15215290
657.01196   1.14094770
657.03394   1.13087880
657.05597   1.11198320
657.07794   1.10008730
657.09991   1.09227220
657.12189   1.08176950
657.14386   1.08312890
657.16583   1.06866380
657.18781   1.06943820
657.20972   1.05981640
657.23169   1.05541330
657.25360   1.05768090
657.27551   1.06104790
657.29749   1.05644220
657.31940   1.05626590
657.34131   1.04761140
657.36316   1.04303020
657.38513   1.04646400
657.40698   1.04024620
657.42883   1.03892170
657.45081   1.03163210
657.47266   1.02311620
657.49451   1.01713310
657.51636   1.01647110
657.53821   1.02780310
657.56006   1.02212750
657.58191   1.01988620
657.60376   1.01664440
657.62561   1.01987950
657.64740   1.01609170
657.66925   1.01474200
657.69104   1.01626970
657.71283   1.01019930
657.73468   1.01264630
657.75647   1.01261210
657.77820   1.00494980
657.79999   1.00011070
657.82178   1.00273530
657.84357   0.99891688
657.86536   1.00555900
657.88708   0.99718324
657.90881   0.99851091
657.93054   0.99515149
657.95227   1.00458450
657.97406   0.99935909
657.99573   1.00229410
658.01746   1.00610860
658.03918   1.00341290
658.06091   0.99697382
658.08264   0.99693234
658.10431   1.00101810
658.12604   0.99437392
658.14771   0.99949758
658.16937   1.00197210
658.19104   0.99887137
658.21271   1.00878280
658.23438   1.00414500
658.25598   1.00913040
658.27765   1.00807250
658.29926   0.99926123
658.32092   1.00534340
658.34253   1.01006010
658.36414   0.99852335
658.38580   1.00584900
658.40735   1.01352080
658.42902   1.01400080
658.45056   1.01707820
658.47217   1.02027990
658.49377   1.01524560
658.51532   1.02308140
658.53693   1.01579550
658.55847   1.02462860
658.58002   1.02256540
658.60162   1.02307170
658.62317   1.02680060
658.64465   1.02520630
658.66620   1.01519650
658.68774   1.01729350
658.70929   1.02795390
658.73077   1.01853520
658.75232   1.02453370
658.77380   1.02998840
658.79529   1.02438920
658.81677   1.02685630
658.83826   1.02438530
658.85974   1.02842170
658.88123   1.01907580
658.90271   1.02280550
658.92413   1.02001780
658.94556   1.02078820
658.96704   1.02161670
658.98846   1.02654390
659.00989   1.01989570
659.03137   1.02553470
659.05273   1.02096080
659.07416   1.02193210
659.09558   1.01431490
659.11700   1.01701680
659.13837   1.01130010
659.15979   1.00728140
659.18115   0.99878983
659.20251   1.01149510
659.22394   1.00541060
659.24524   1.00859370
659.26666   1.00743850
659.28796   1.00202820
659.30933   1.00991670
659.33069   1.00023150
659.35199   1.00663180
659.37335   1.01737870
659.39465   1.00347100
659.41595   1.00374710
659.43732   1.00031710
659.45862   1.00422550
659.47986   1.00857800
659.50116   1.01184330
659.52246   1.00993430
659.54376   1.00878830
659.56506   1.00322150
659.58630   1.00172700
659.60754   1.00630990
659.62878   1.00886460
659.65002   0.99846671
659.67126   0.98404178
659.69250   0.99602667
659.71375   0.99677084
659.73499   0.99447249
659.75623   1.00072860
659.77740   0.99894341
659.79865   0.99982098
659.81982   0.99726494
659.84100   0.94564991
659.86218   0.94564509
659.88336   0.94581736
