%\*l[nm]	Flux relative to continuum flux
651.90430   0.99234975
651.92767   0.97633029
651.95105   0.98084873
651.97449   0.98555210
651.99786   0.99832941
652.02124   1.00594860
652.04456   1.00109880
652.06799   1.00565610
652.09131   1.00011320
652.11462   1.01307210
652.13800   1.00660180
652.16132   1.00648390
652.18469   1.00772270
652.20795   0.99799714
652.23132   1.00335410
652.25458   1.00774020
652.27789   1.00497870
652.30115   1.00313760
652.32446   0.99902987
652.34778   0.99558683
652.37103   0.98710052
652.39435   0.98863192
652.41760   0.99677509
652.44080   1.00009290
652.46411   0.99206402
652.48737   1.00194740
652.51062   1.00079360
652.53381   1.00298420
652.55701   1.00233910
652.58026   0.99859743
652.60345   0.99718319
652.62671   1.00758540
652.64990   1.00292720
652.67310   0.99806170
652.69629   1.00018980
652.71948   1.00269540
652.74261   0.99933675
652.76581   0.99660007
652.78894   1.00351610
652.81213   0.99443188
652.83533   0.99349874
652.85846   1.00357300
652.88159   0.99878070
652.90472   1.00211650
652.92786   0.99861614
652.95099   0.99022981
652.97406   0.99874704
652.99719   0.99753309
653.02032   0.99449195
653.04340   0.98466217
653.06653   0.98220020
653.08960   0.99482244
653.11267   0.99482765
653.13574   0.99155969
653.15881   0.98987896
653.18188   0.99629937
653.20496   0.98246761
653.22797   0.97285465
653.25104   0.98436188
653.27405   0.98654314
653.29706   0.98914651
653.32013   0.99414143
653.34314   0.99210846
653.36609   0.99557040
653.38910   0.99012985
653.41211   0.98316064
653.43512   0.99533908
653.45813   0.98684423
653.48108   0.99518908
653.50403   0.98466326
653.52704   0.99495735
653.54999   0.99580376
653.57294   0.99806752
653.59589   0.99286687
653.61884   0.99096677
653.64172   0.99575265
653.66467   0.98911026
653.68762   0.99289206
653.71057   0.98844695
653.73346   0.99054580
653.75635   0.99887899
653.77924   0.99534904
653.80212   0.99429952
653.82507   0.99811952
653.84790   0.99735400
653.87079   1.00532510
653.89368   0.99821431
653.91650   0.99960901
653.93939   0.99905200
653.96222   0.99527587
653.98505   0.98499624
654.00793   1.00223990
654.03076   0.99669013
654.05359   0.99893255
654.07635   1.00006450
654.09924   0.99568112
654.12201   0.99589027
654.14484   1.00373140
654.16760   0.99451275
654.19037   1.00160160
654.21320   0.99394669
654.23596   0.99654805
654.25867   0.99124602
654.28149   0.99047352
654.30426   0.99533027
654.32703   0.99676692
654.34973   0.98646583
654.37244   0.98143454
654.39520   0.97732819
654.41791   0.98304538
654.44061   0.99153182
654.46332   1.00125290
654.48608   1.00489120
654.50873   1.00439000
654.53143   1.00068510
654.55414   1.01332820
654.57678   1.00282930
654.59949   0.99722048
654.62219   1.00203550
654.64484   1.01056480
654.66748   1.00520430
654.69012   0.99947222
654.71277   1.00933840
654.73547   1.00504750
654.75806   1.00028240
654.78064   0.99786959
654.80334   0.99936611
654.82593   0.98886713
654.84851   0.99187394
654.87115   0.98562137
654.89368   0.98814807
654.91632   1.00005270
654.93890   1.00694420
654.96149   1.00375280
654.98401   1.01594550
655.00659   1.01217760
655.02917   1.01404500
655.05170   1.00558830
655.07428   1.00758570
655.09680   1.01778450
655.11932   1.00811590
655.14185   1.01788500
655.16437   1.02103650
655.18689   1.01970590
655.20941   1.02049710
655.23187   1.01009300
655.25439   0.99262776
655.27692   1.00281430
655.29938   1.01438630
655.32184   1.01227520
655.34436   1.02003280
655.36682   1.01371640
655.38928   1.02136070
655.41174   1.02020170
655.43414   1.02914890
655.45660   1.02001900
655.47900   1.03683270
655.50146   1.04244130
655.52386   1.03736510
655.54626   1.05310950
655.56873   1.05857800
655.59113   1.06423870
655.61346   1.07273040
655.63586   1.07802690
655.65826   1.09140630
655.68066   1.09880960
655.70300   1.10271610
655.72540   1.12905050
655.74774   1.13998360
655.77008   1.15779050
655.79242   1.17224010
655.81482   1.20830150
655.83710   1.22824440
655.85944   1.25230340
655.88177   1.27327480
655.90411   1.29235950
655.92639   1.29844720
655.94867   1.29816460
655.97101   1.29593950
655.99329   1.29562200
656.01556   1.28224440
656.03784   1.25858550
656.06012   1.24402710
656.08240   1.23558570
656.10461   1.22570840
656.12689   1.22347960
656.14911   1.21776270
656.17139   1.20468330
656.19360   1.19236960
656.21588   1.16961080
656.23810   1.16443090
656.26031   1.15669160
656.28253   1.15368640
656.30469   1.14103720
656.32690   1.13906260
656.34906   1.14671760
656.37128   1.13284120
656.39343   1.12685410
656.41565   1.13018750
656.43781   1.13231370
656.45996   1.14070060
656.48212   1.16131410
656.50427   1.17121960
656.52643   1.18391990
656.54852   1.18808230
656.57068   1.20060390
656.59277   1.21547060
656.61487   1.23864500
656.63702   1.24556250
656.65912   1.25087500
656.68121   1.26332290
656.70331   1.27013890
656.72540   1.26998690
656.74744   1.27599590
656.76953   1.27945380
656.79163   1.26274130
656.81366   1.24197440
656.83575   1.22478180
656.85779   1.20601430
656.87982   1.18989870
656.90186   1.16363870
656.92389   1.14765670
656.94592   1.13678000
656.96790   1.12863780
656.98993   1.09763940
657.01196   1.09911840
657.03394   1.08406310
657.05597   1.07368120
657.07794   1.05921100
657.09991   1.06781530
657.12189   1.05263090
657.14386   1.05198720
657.16583   1.04315710
657.18781   1.03728770
657.20972   1.02488880
657.23169   1.02429170
657.25360   1.02422930
657.27551   1.04573890
657.29749   1.03096820
657.31940   1.03553610
657.34131   1.02572840
657.36316   1.02779800
657.38513   1.01644720
657.40698   1.00905580
657.42883   1.01601680
657.45081   1.00531730
657.47266   0.98975455
657.49451   0.98941312
657.51636   0.98622718
657.53821   0.99713083
657.56006   1.00951470
657.58191   1.00911110
657.60376   1.01341420
657.62561   1.01459840
657.64740   1.00992710
657.66925   1.00760430
657.69104   0.99921906
657.71283   0.99779502
657.73468   0.99629908
657.75647   1.00632740
657.77820   1.00520220
657.79999   1.00701530
657.82178   1.00546570
657.84357   1.00409840
657.86536   1.00641250
657.88708   0.99886064
657.90881   1.00598010
657.93054   1.00251840
657.95227   1.00808750
657.97406   0.99322619
657.99573   0.99858619
658.01746   0.99275648
658.03918   1.00551410
658.06091   0.98803325
658.08264   0.98652711
658.10431   0.98377244
658.12604   0.99997571
658.14771   0.99161585
658.16937   0.99371474
658.19104   1.00014510
658.21271   1.00123190
658.23438   0.99722553
658.25598   0.99489238
658.27765   0.99464372
658.29926   1.00135770
658.32092   0.99438406
658.34253   0.99535961
658.36414   0.99882419
658.38580   0.99316759
658.40735   0.99886130
658.42902   0.99713209
658.45056   1.00456950
658.47217   1.00577690
658.49377   1.00153410
658.51532   0.99954030
658.53693   1.00340210
658.55847   0.99466317
658.58002   0.99787746
658.60162   0.99756604
658.62317   0.99147806
658.64465   1.00867270
658.66620   0.99565028
658.68774   0.99709099
658.70929   1.00143830
658.73077   0.99650567
658.75232   1.00605400
658.77380   1.01292340
658.79529   1.00610080
658.81677   1.01425880
658.83826   0.99849621
658.85974   1.00050400
658.88123   1.00437290
658.90271   0.99365951
658.92413   1.00041010
658.94556   1.00331290
658.96704   1.00360970
658.98846   1.00519230
659.00989   1.00790940
659.03137   1.01164140
659.05273   0.99989643
659.07416   1.00343400
659.09558   1.00306310
659.11700   1.00161730
659.13837   1.01568930
659.15979   1.00625520
659.18115   0.99970544
659.20251   1.01548690
659.22394   1.00904540
659.24524   0.99261630
659.26666   1.01768430
659.28796   0.99768456
659.30933   1.01461450
659.33069   1.01134920
659.35199   0.99410630
659.37335   1.00804970
659.39465   0.99487132
659.41595   0.99394628
659.43732   1.00159110
659.45862   0.99513074
659.47986   0.98982194
659.50116   1.00239680
659.52246   1.00139140
659.54376   1.00296320
659.56506   0.99081818
659.58630   0.99214873
659.60754   0.99325662
659.62878   1.00332060
659.65002   0.99287930
659.67126   0.98906321
659.69250   0.98930675
659.71375   0.99298583
659.73499   0.98629051
659.75623   0.99307509
659.77740   0.98789885
659.79865   0.98363160
659.81982   0.98385940
659.84100   0.93124557
659.86218   0.93061724
659.88336   0.93121875
