%\*l[nm]	Flux relative to continuum flux
657.82178   1.00931420
657.84357   1.00676400
657.86536   1.00723910
657.88708   1.01008800
657.90881   1.00349130
657.93054   1.01113690
657.95227   0.99917198
657.97406   1.00575440
657.99573   1.00711460
658.01746   1.00027490
658.03918   0.99579986
658.06091   1.00016830
658.08264   1.00728260
658.10431   1.00686300
658.12604   1.00350240
658.14771   0.99950771
658.16937   1.00212950
658.19104   1.00483640
658.21271   1.00660580
658.23438   1.00618090
658.25598   1.00214650
658.27765   1.00570690
658.29926   1.00278960
658.32092   1.00301120
658.34253   1.00921400
658.36414   1.00174130
658.38580   0.99761424
658.40735   1.01225350
658.42902   1.01706200
658.45056   1.00619840
658.47217   1.00702230
658.49377   0.99689295
658.51532   0.99920927
658.53693   1.01107470
658.55847   1.00943600
658.58002   0.99989535
658.60162   1.00438200
658.62317   1.01944710
658.64465   1.00380840
658.66620   1.00542820
658.68774   1.01109720
658.70929   0.99585536
658.73077   1.01477880
658.75232   1.01173950
658.77380   1.00651540
658.79529   1.00666530
658.81677   1.00019630
658.83826   1.01407000
658.85974   1.00484470
658.88123   1.00510140
658.90271   1.00988560
658.92413   1.01561860
658.94556   1.01546590
658.96704   1.02473660
658.98846   1.02640950
659.00989   1.01988210
659.03137   1.01065810
659.05273   1.00876420
659.07416   1.01605230
659.09558   1.00422100
659.11700   1.00671930
659.13837   1.01244480
659.15979   1.00861320
659.18115   0.99768068
659.20251   1.00636570
659.22394   1.00205410
659.24524   1.00171460
659.26666   1.01574830
659.28796   0.99980769
659.30933   1.01136720
659.33069   1.00091470
659.35199   1.01084470
659.37335   0.99986262
659.39465   1.00171040
659.41595   1.00202060
659.43732   0.99255755
659.45862   0.99873141
659.47986   1.00377010
659.50116   0.99033698
659.52246   1.00772440
659.54376   1.00213530
659.56506   0.99108880
659.58630   1.00967460
659.60754   1.00692050
659.62878   1.01333520
659.65002   1.00604210
659.67126   0.99276179
659.69250   0.99138895
659.71375   1.00228770
659.73499   0.98533594
659.75623   0.99805254
659.77740   0.99800110
659.79865   0.98753122
659.81982   1.00735260
659.84100   0.95554729
659.86218   0.95476309
659.88336   0.95527504
