%\*l[nm]	Flux relative to continuum flux
648.25159   1.11701960
648.27600   0.95832732
648.30029   0.91784151
648.32458   0.92103977
648.34900   0.91824224
648.37329   0.92536160
648.39758   0.93661730
648.42194   0.96733476
648.44617   0.94757829
648.47052   0.96687597
648.49475   0.96726042
648.51910   0.95910847
648.54333   0.96573243
648.56763   0.96804470
648.59192   0.97713368
648.61615   0.98696806
648.64038   0.95921460
648.66467   0.95438592
648.68884   0.96412441
648.71313   0.96838234
648.73737   0.97644422
648.76160   0.97201341
648.78577   0.98228034
648.81000   0.96882678
648.83417   0.98593582
648.85840   0.97729052
648.88257   0.99946785
648.90680   0.96933123
648.93097   0.99469962
648.95514   0.99575675
648.97931   1.00735430
649.00342   1.00585820
649.02759   1.00567120
649.05176   0.94021121
649.07587   0.96250005
649.09998   0.98272733
649.12415   1.01292720
649.14825   1.03284300
649.17236   1.03834780
649.19647   1.03011550
649.22058   1.01163680
649.24469   1.01422800
649.26880   0.96227213
649.29285   0.98043260
649.31696   0.99056768
649.34100   1.01057560
649.36511   1.01067890
649.38916   0.99944888
649.41321   1.00858080
649.43726   0.99887506
649.46130   1.00089370
649.48529   1.00996680
649.50934   1.00154610
649.53333   0.97862848
649.55737   0.94310249
649.58142   0.94436475
649.60541   0.96143813
649.62939   0.98875883
649.65344   1.00455630
649.67737   1.00093470
649.70135   0.98982257
649.72534   1.00413910
649.74933   0.98011051
649.77325   0.98301884
649.79724   1.01107510
649.82117   0.99743422
649.84509   1.00614460
649.86902   0.99341142
649.89294   1.00642530
649.91687   0.99134171
649.94080   1.01206300
649.96472   0.99280696
649.98865   0.99604557
650.01257   0.99443050
650.03644   1.00296850
650.06030   1.00031380
650.08417   1.00992990
650.10803   1.00074500
650.13196   1.00326420
650.15582   0.98755143
650.17963   0.99473654
650.20349   0.98632240
650.22736   1.00080820
650.25116   0.99506403
650.27502   0.98580547
650.29883   0.98170645
650.32263   0.99677972
650.34644   0.98613367
650.37024   0.99311082
650.39404   0.99362081
650.41785   1.00296860
650.44165   0.99082003
650.46545   0.99941579
650.48920   1.00813200
650.51294   0.99703798
650.53674   1.01712910
650.56049   0.98743478
650.58423   0.99704032
650.60797   0.98681038
650.63171   0.99025397
650.65540   1.00289880
650.67914   0.98577062
650.70288   1.00841240
650.72662   0.97558498
650.75031   1.00558350
650.77405   0.98280077
650.79773   1.00420910
650.82141   0.97882537
650.84509   0.98187165
650.86877   0.96089522
650.89246   0.99327207
650.91608   0.99642140
650.93976   0.99427230
650.96338   1.00501140
650.98700   1.01292070
651.01062   0.99191045
651.03430   0.99242466
651.05792   1.01293390
651.08154   1.00326660
651.10516   0.99652510
651.12878   0.99695235
651.15234   1.00005410
651.17596   0.98420542
651.19958   0.97675991
651.22314   0.98410363
651.24670   0.99613698
651.27026   1.00894370
651.29382   0.99501199
651.31738   0.99009440
651.34094   1.00883380
651.36450   0.99671156
651.38806   1.00390850
651.41156   0.99117708
651.43512   0.97220097
651.45862   0.97623625
651.48212   0.97910051
651.50562   1.03695010
