%\*l[nm]	Flux relative to continuum flux
652.18469   1.00114390
652.20795   0.99278127
652.23132   0.99873995
652.25458   0.99852522
652.27789   0.99981043
652.30115   0.99822404
652.32446   0.99614367
652.34778   0.96607593
652.37103   0.94668365
652.39435   0.95029447
652.41760   0.96920950
652.44080   0.99433213
652.46411   0.99784175
652.48737   1.00204210
652.51062   1.00614270
652.53381   1.00533120
652.55701   0.98919096
652.58026   0.99493902
652.60345   0.99649732
652.62671   1.00361810
652.64990   0.99842683
652.67310   1.01008130
652.69629   0.99737549
652.71948   1.00211280
652.74261   0.99906110
652.76581   1.00371120
652.78894   0.99915225
652.81213   1.00019400
652.83533   0.99440104
652.85846   0.99717836
652.88159   1.00647680
652.90472   1.00029930
652.92786   0.99492088
652.95099   0.99929623
652.97406   1.00504640
652.99719   0.98872637
653.02032   0.99595354
653.04340   0.99402513
653.06653   0.98334352
653.08960   0.99136851
653.11267   0.99567410
653.13574   0.99395692
653.15881   0.99366089
653.18188   0.99730804
653.20496   0.97345489
653.22797   0.95298640
653.25104   0.96004804
653.27405   0.97697076
653.29706   0.98523519
653.32013   0.99735117
653.34314   0.98528797
653.36609   0.98024578
653.38910   0.97499811
653.41211   0.97379113
653.43512   0.97697337
653.45813   0.97428211
653.48108   0.98172245
653.50403   0.98240094
653.52704   0.98753971
653.54999   0.99193068
653.57294   0.99847365
653.59589   0.99153041
653.61884   0.99917542
653.64172   0.98496118
653.66467   0.97502468
653.68762   0.97465674
653.71057   0.98357702
653.73346   0.99604665
653.75635   0.99089623
653.77924   0.99683040
653.80212   0.99039739
653.82507   0.99131725
653.84790   0.98966817
653.87079   0.98977843
653.89368   0.99688379
653.91650   0.98716914
653.93939   0.98634454
653.96222   0.98876440
653.98505   0.98114195
654.00793   0.98091566
654.03076   0.99046328
654.05359   0.97359356
654.07635   0.98501860
654.09924   0.98152835
654.12201   0.99162303
654.14484   0.98350410
654.16760   0.98567920
654.19037   0.97667317
654.21320   0.96096604
654.23596   0.96142409
654.25867   0.96072899
654.28149   0.97054459
654.30426   0.97098534
654.32703   0.96719950
654.34973   0.95934316
654.37244   0.92406373
654.39520   0.91919660
654.41791   0.93673255
654.44061   0.95780456
654.46332   0.97426319
654.48608   0.97819336
654.50873   0.98895583
654.53143   0.97715410
654.55414   0.97178901
654.57678   0.96510175
654.59949   0.96920201
654.62219   0.97691931
654.64484   0.96395345
654.66748   0.97625777
654.69012   0.97645788
654.71277   0.96950309
654.73547   0.96043222
654.75806   0.95239366
654.78064   0.94615318
654.80334   0.94698042
654.82593   0.93853266
654.84851   0.92102289
654.87115   0.91397254
654.89368   0.91870827
654.91632   0.94450309
654.93890   0.95221367
654.96149   0.95758318
654.98401   0.96103986
655.00659   0.95256624
655.02917   0.95893904
655.05170   0.95896701
655.07428   0.95658514
655.09680   0.95462208
655.11932   0.95008490
655.14185   0.95089477
655.16437   0.93364134
655.18689   0.93864302
655.20941   0.92720411
655.23187   0.89678268
655.25439   0.88272635
655.27692   0.89002511
655.29938   0.89982207
655.32184   0.91534042
655.34436   0.91593767
655.36682   0.91063079
655.38928   0.89785633
655.41174   0.90645776
655.43414   0.90846819
655.45660   0.90540499
655.47900   0.91578393
655.50146   0.90863692
655.52386   0.91306392
655.54626   0.92274223
655.56873   0.92500459
655.59113   0.93839282
655.61346   0.93971143
655.63586   0.94817824
655.65826   0.96177568
655.68066   0.95407699
655.70300   0.96608155
655.72540   0.98049502
655.74774   1.00560890
655.77008   1.05514590
655.79242   1.07419820
655.81482   1.11693350
655.83710   1.16041120
655.85944   1.21040070
655.88177   1.25262670
655.90411   1.30170190
655.92639   1.35645680
655.94867   1.38379980
655.97101   1.41218930
655.99329   1.43854530
656.01556   1.45349710
656.03784   1.42895520
656.06012   1.43826120
656.08240   1.42244420
656.10461   1.37990700
656.12689   1.34197320
656.14911   1.31730840
656.17139   1.27797790
656.19360   1.25204820
656.21588   1.21504500
656.23810   1.20239970
656.26031   1.19861880
656.28253   1.20355120
656.30469   1.19612290
656.32690   1.20765000
656.34906   1.22641940
656.37128   1.23682160
656.39343   1.26088310
656.41565   1.27695350
656.43781   1.32511350
656.45996   1.37698020
656.48212   1.41694520
656.50427   1.44070830
656.52643   1.43939700
656.54852   1.42838280
656.57068   1.42124920
656.59277   1.40858980
656.61487   1.36861790
656.63702   1.33818410
656.65912   1.29458560
656.68121   1.26137710
656.70331   1.23830590
656.72540   1.19496670
656.74744   1.14769110
656.76953   1.12916640
656.79163   1.09214540
656.81366   1.05203280
656.83575   1.02675740
656.85779   0.99987410
656.87982   0.97254540
656.90186   0.95987489
656.92389   0.95190420
656.94592   0.93210559
656.96790   0.92975987
656.98993   0.92390092
657.01196   0.93506423
657.03394   0.92377254
657.05597   0.92645977
657.07794   0.92390827
657.09991   0.92552245
657.12189   0.92072122
657.14386   0.92869822
657.16583   0.91334884
657.18781   0.88968833
657.20972   0.89201876
657.23169   0.89211930
657.25360   0.91481340
657.27551   0.91379318
657.29749   0.93336016
657.31940   0.93285099
657.34131   0.93916424
657.36316   0.94016731
657.38513   0.94447503
657.40698   0.94550576
657.42883   0.94362271
657.45081   0.92287326
657.47266   0.89403699
657.49451   0.89566725
657.51636   0.91786673
657.53821   0.91778168
657.56006   0.95345750
657.58191   0.95094108
657.60376   0.95688077
657.62561   0.94259559
657.64740   0.95477494
657.66925   0.95641158
657.69104   0.95365468
657.71283   0.95835433
657.73468   0.94433279
657.75647   0.96351646
657.77820   0.95362583
657.79999   0.95576645
657.82178   0.96252110
657.84357   0.97200997
657.86536   0.94831768
657.88708   0.95321925
657.90881   0.96565220
657.93054   0.95151069
657.95227   0.95296265
657.97406   0.96407911
657.99573   0.97391293
658.01746   0.96456130
658.03918   0.94701400
658.06091   0.95685406
658.08264   0.94899139
658.10431   0.96253227
658.12604   0.95499839
658.14771   0.97533015
658.16937   0.96312826
658.19104   0.96431801
658.21271   0.97623082
658.23438   0.97885240
658.25598   0.97942992
658.27765   0.97552822
658.29926   0.97082096
658.32092   0.98135433
658.34253   0.97416343
658.36414   0.97250137
658.38580   0.97528164
658.40735   0.99635463
658.42902   0.99814920
658.45056   0.99060235
658.47217   0.98716488
658.49377   0.98966573
658.51532   0.99073719
658.53693   0.98042455
658.55847   0.99132208
658.58002   0.99597308
658.60162   1.00371340
658.62317   0.98390334
658.64465   0.99447274
658.66620   0.97643916
658.68774   0.97991261
658.70929   0.99302853
658.73077   1.00930130
658.75232   1.00011060
658.77380   0.99924956
658.79529   1.00234080
658.81677   0.98605076
658.83826   0.99344440
658.85974   0.99484646
658.88123   1.00355370
658.90271   0.99504264
658.92413   1.00764910
658.94556   1.00160710
658.96704   1.00356580
658.98846   1.02429150
659.00989   1.02178410
659.03137   1.01424300
659.05273   1.02398390
659.07416   1.01330750
659.09558   1.02273770
659.11700   1.00999540
659.13837   1.01751730
659.15979   1.01022280
659.18115   1.01111750
659.20251   1.03060980
659.22394   1.01716480
659.24524   1.01553930
659.26666   1.00661290
659.28796   1.02086150
659.30933   1.00560070
659.33069   1.02048970
659.35199   1.01182960
659.37335   1.00514110
659.39465   1.01282010
659.41595   1.00539000
659.43732   1.00007130
659.45862   1.00096260
659.47986   1.00106010
659.50116   0.99601414
659.52246   0.99559787
659.54376   1.01290010
659.56506   0.99767893
659.58630   1.01013160
659.60754   0.99519901
659.62878   1.00855130
659.65002   0.99660573
659.67126   1.00251970
659.69250   0.97794444
659.71375   1.00920420
659.73499   0.98448971
659.75623   1.00406510
659.77740   0.98252024
659.79865   0.97525569
659.81982   0.99375915
659.84100   0.95965610
659.86218   0.95896075
659.88336   0.95889434
