%\*l[nm]	Flux relative to continuum flux
651.48212   0.97527545
651.50562   0.98478225
651.52917   0.99379056
651.55261   0.99645259
651.57611   0.99649795
651.59961   0.99374255
651.62311   0.98334130
651.64655   0.96735122
651.67004   0.95771683
651.69348   0.96913944
651.71692   0.98159323
651.74036   0.99163362
651.76379   1.00101420
651.78723   1.00237140
651.81067   0.99515372
651.83411   0.99888140
651.85754   1.00178580
651.88092   1.00414560
651.90430   1.00136660
651.92767   0.98702021
651.95105   0.98930971
651.97449   0.99839051
651.99786   0.99852975
652.02124   1.01573600
652.04456   1.01509120
652.06799   1.01742710
652.09131   1.01726220
652.11462   1.02113260
652.13800   1.01760070
652.16132   1.01719340
652.18469   1.01557320
652.20795   1.00400910
652.23132   1.00142330
652.25458   1.00980600
652.27789   1.00005840
652.30115   1.00039900
652.32446   1.00113530
652.34778   0.99255249
652.37103   0.98415447
652.39435   0.98791224
652.41760   0.99054412
652.44080   0.99876970
652.46411   1.00579180
652.48737   1.00669060
652.51062   1.00726420
652.53381   0.99819080
652.55701   1.00027940
652.58026   1.00062110
652.60345   1.00010940
652.62671   0.99693036
652.64990   1.00535020
652.67310   1.00282520
652.69629   1.00108600
652.71948   0.99659627
652.74261   0.99830878
652.76581   1.00017810
652.78894   1.00099080
652.81213   1.00049650
652.83533   0.99820550
652.85846   0.99640356
652.88159   0.99955390
652.90472   0.99881088
652.92786   0.99439885
652.95099   0.99641598
652.97406   0.99573910
652.99719   1.00100420
653.02032   0.99707961
653.04340   0.99947907
653.06653   0.99422095
653.08960   0.99514488
653.11267   0.99301418
653.13574   0.99430467
653.15881   0.99640500
653.18188   0.99604368
653.20496   0.99019392
653.22797   0.98469527
653.25104   0.98300023
653.27405   0.99030640
653.29706   0.99487029
653.32013   0.99537732
653.34314   0.99348847
653.36609   0.99523253
653.38910   0.99381159
653.41211   0.99006624
653.43512   0.99168906
653.45813   0.98797093
653.48108   0.99039555
653.50403   0.99413837
653.52704   0.99018756
653.54999   0.99594696
653.57294   0.98927210
653.59589   0.99257521
653.61884   0.99191491
653.64172   0.99049727
653.66467   0.98457003
653.68762   0.98990819
653.71057   0.98941449
653.73346   0.98943916
653.75635   0.99662106
653.77924   0.99789301
653.80212   0.98963975
653.82507   0.99291659
653.84790   0.99338800
653.87079   0.98888141
653.89368   0.99042258
653.91650   0.99131586
653.93939   0.98795510
653.96222   0.98268555
653.98505   0.98708296
654.00793   0.98854863
654.03076   0.98727466
654.05359   0.98418638
654.07635   0.98468443
654.09924   0.98664619
654.12201   0.98475504
654.14484   0.98277300
654.16760   0.98278492
654.19037   0.97986997
654.21320   0.97639777
654.23596   0.97564412
654.25867   0.97745894
654.28149   0.98127647
654.30426   0.97963950
654.32703   0.97634625
654.34973   0.97051141
654.37244   0.95819402
654.39520   0.95306609
654.41791   0.95603371
654.44061   0.96030471
654.46332   0.96692317
654.48608   0.97024564
654.50873   0.97231875
654.53143   0.97112303
654.55414   0.97060340
654.57678   0.97124130
654.59949   0.96442125
654.62219   0.96629780
654.64484   0.96588724
654.66748   0.96615597
654.69012   0.96399995
654.71277   0.96172770
654.73547   0.95895232
654.75806   0.95843518
654.78064   0.95060270
654.80334   0.96237614
654.82593   0.95002860
654.84851   0.94107977
654.87115   0.94669826
654.89368   0.94775421
654.91632   0.95054280
654.93890   0.95756448
654.96149   0.95579447
654.98401   0.95928940
655.00659   0.96573850
655.02917   0.96168099
655.05170   0.95780640
655.07428   0.95708683
655.09680   0.95189125
655.11932   0.95195532
655.14185   0.95453269
655.16437   0.94880562
655.18689   0.94399258
655.20941   0.94538202
655.23187   0.93205248
655.25439   0.92441732
655.27692   0.92087956
655.29938   0.92936489
655.32184   0.93028054
655.34436   0.92949564
655.36682   0.93164196
655.38928   0.92309139
655.41174   0.92435565
655.43414   0.92105175
655.45660   0.91853587
655.47900   0.92038646
655.50146   0.91986508
655.52386   0.91515770
655.54626   0.91551576
655.56873   0.91825146
655.59113   0.90514762
655.61346   0.90640238
655.63586   0.90779312
655.65826   0.89632235
655.68066   0.89448568
655.70300   0.89190566
655.72540   0.88661140
655.74774   0.88571436
655.77008   0.88875558
655.79242   0.89952497
655.81482   0.90189413
655.83710   0.90771881
655.85944   0.92199851
655.88177   0.94570416
655.90411   0.96259409
655.92639   0.99307761
655.94867   1.03061320
655.97101   1.07258260
655.99329   1.12350300
656.01556   1.19263240
656.03784   1.26470310
656.06012   1.36137850
656.08240   1.46680750
656.10461   1.57561640
656.12689   1.68951420
656.14911   1.78251260
656.17139   1.87191890
656.19360   1.94200410
656.21588   2.00987020
656.23810   2.04601130
656.26031   2.05257980
656.28253   2.02731400
656.30469   1.98917800
656.32690   1.96607370
656.34906   1.96989520
656.37128   2.00051340
656.39343   2.01836620
656.41565   2.02579750
656.43781   2.00480420
656.45996   1.95657270
656.48212   1.89150530
656.50427   1.81259630
656.52643   1.73872600
656.54852   1.63790710
656.57068   1.52475740
656.59277   1.41925770
656.61487   1.31525930
656.63702   1.22612820
656.65912   1.15025060
656.68121   1.09250950
656.70331   1.04931310
656.72540   1.01420640
656.74744   0.97766972
656.76953   0.95816476
656.79163   0.93630869
656.81366   0.91998045
656.83575   0.91440130
656.85779   0.90374611
656.87982   0.89263506
656.90186   0.89096375
656.92389   0.89145341
656.94592   0.89583563
656.96790   0.89514386
656.98993   0.89617808
657.01196   0.90237373
657.03394   0.90473827
657.05597   0.91774204
657.07794   0.91421861
657.09991   0.91255583
657.12189   0.91085891
657.14386   0.91731855
657.16583   0.91754946
657.18781   0.91371539
657.20972   0.91321770
657.23169   0.91004444
657.25360   0.92791144
657.27551   0.93029313
657.29749   0.93314638
657.31940   0.95006491
657.34131   0.94363458
657.36316   0.94445249
657.38513   0.94461962
657.40698   0.94944896
657.42883   0.95020890
657.45081   0.94894186
657.47266   0.94832424
657.49451   0.94156899
657.51636   0.94620314
657.53821   0.95210422
657.56006   0.96281477
657.58191   0.95949546
657.60376   0.96752890
657.62561   0.96102560
657.64740   0.96033562
657.66925   0.96600164
657.69104   0.96547925
657.71283   0.96225797
657.73468   0.96325136
657.75647   0.96456339
657.77820   0.96651457
657.79999   0.96487334
657.82178   0.96358245
657.84357   0.96515012
657.86536   0.97088890
657.88708   0.97114064
657.90881   0.97070523
657.93054   0.97474761
657.95227   0.97149199
657.97406   0.97706961
657.99573   0.98175701
658.01746   0.97348118
658.03918   0.97110964
658.06091   0.97482796
658.08264   0.96601881
658.10431   0.97723414
658.12604   0.97893257
658.14771   0.98313691
658.16937   0.98093683
658.19104   0.98165615
658.21271   0.98830483
658.23438   0.98773240
658.25598   0.98116564
658.27765   0.98387908
658.29926   0.98143836
658.32092   0.98442430
658.34253   0.98146373
658.36414   0.98410782
658.38580   0.98257108
658.40735   0.98595611
658.42902   0.99200559
658.45056   0.99761042
658.47217   0.99330375
658.49377   0.98884284
658.51532   0.98733618
658.53693   0.99469725
658.55847   0.99217030
658.58002   0.99303062
658.60162   0.99434459
658.62317   0.99284693
658.64465   0.99051716
658.66620   0.98884626
658.68774   0.99199527
658.70929   0.98648794
658.73077   1.00375650
658.75232   1.00210710
658.77380   0.99684354
658.79529   0.99672033
658.81677   0.99602218
658.83826   0.99400008
658.85974   0.99985979
658.88123   1.00176730
658.90271   1.00530670
658.92413   1.00007300
658.94556   1.00305490
658.96704   1.00225130
658.98846   0.99858549
659.00989   1.00047430
659.03137   0.99772831
659.05273   1.00465770
659.07416   0.99899851
659.09558   1.00031100
659.11700   1.00244170
659.13837   0.99866147
659.15979   0.99141149
659.18115   0.99234071
659.20251   0.99241414
659.22394   0.99278940
659.24524   1.00271810
659.26666   0.99947060
659.28796   1.00469950
659.30933   0.99908581
659.33069   0.99141749
659.35199   0.99997306
659.37335   1.00059530
659.39465   0.99394169
659.41595   1.00227900
659.43732   0.99311493
659.45862   1.00213540
659.47986   0.99405087
659.50116   0.99587565
659.52246   1.00274100
659.54376   1.00229790
659.56506   1.00109580
659.58630   1.00169150
659.60754   1.00271380
659.62878   1.00544120
659.65002   0.99922772
659.67126   0.99498475
659.69250   0.99340081
659.71375   1.00044600
659.73499   1.00045830
659.75623   0.99479320
659.77740   0.99943681
659.79865   0.99882510
659.81982   1.00396780
659.84100   0.93892262
659.86218   0.93841202
659.88336   0.93850784
