%\*l[nm]	Flux relative to continuum flux
648.25159   0.98444421
648.27600   0.98602480
648.30029   0.97772103
648.32458   0.96771348
648.34900   0.96528961
648.37329   0.96589259
648.39758   0.97260839
648.42194   0.98261990
648.44617   0.98751489
648.47052   0.98854360
648.49475   0.99034923
648.51910   0.98691552
648.54333   0.98920558
648.56763   0.99007842
648.59192   0.98710216
648.61615   0.99191896
648.64038   0.99326717
648.66467   0.98643147
648.68884   0.98410653
648.71313   0.99128226
648.73737   0.99106292
648.76160   0.99489111
648.78577   0.99808531
648.81000   0.99019497
648.83417   0.99411521
648.85840   0.99701057
648.88257   0.99657672
648.90680   0.99168198
648.93097   0.99971919
648.95514   0.99519214
648.97931   1.00052910
649.00342   0.99841173
649.02759   1.00010900
649.05176   0.99406490
649.07587   0.97756909
649.09998   0.98145279
649.12415   0.99297103
649.14825   1.00052960
649.17236   1.00109940
649.19647   1.00200850
649.22058   1.00749570
649.24469   1.00218640
649.26880   0.98678109
649.29285   0.98460064
649.31696   0.98612890
649.34100   0.98822471
649.36511   1.00487540
649.38916   1.00267160
649.41321   1.00064350
649.43726   1.00199260
649.46130   1.00261320
649.48529   1.00105120
649.50934   1.00364110
649.53333   1.00062690
649.55737   0.99397098
649.58142   0.98196131
649.60541   0.98083483
649.62939   0.99340756
649.65344   0.99739718
649.67737   1.00171650
649.70135   0.99861073
649.72534   1.00107850
649.74933   0.99746532
649.77325   0.99575312
649.79724   1.00048510
649.82117   1.00076230
649.84509   0.99892801
649.86902   0.99816176
649.89294   1.00602660
649.91687   0.99993019
649.94080   0.99798327
649.96472   1.00020430
649.98865   0.99539479
650.01257   1.00065120
650.03644   0.99879615
650.06030   0.99475602
650.08417   1.00051890
650.10803   1.00015340
650.13196   1.00238670
650.15582   0.99749915
650.17963   0.99684624
650.20349   0.99957497
650.22736   0.99882797
650.25116   0.99802047
650.27502   0.99237466
650.29883   1.00087280
650.32263   0.99824978
650.34644   0.99554108
650.37024   0.99519229
650.39404   0.99411992
650.41785   0.99709728
650.44165   0.99771227
650.46545   1.00336830
650.48920   1.00433590
650.51294   1.00007240
650.53674   1.00684710
650.56049   0.99766558
650.58423   1.00036590
650.60797   0.99983563
650.63171   0.99500617
650.65540   0.99781161
650.67914   0.99904941
650.70288   0.99536221
650.72662   0.98941020
650.75031   0.99483510
650.77405   0.99138875
650.79773   0.99662946
650.82141   0.99536962
650.84509   0.99172173
650.86877   0.99108563
650.89246   0.99562936
650.91608   0.99810451
650.93976   1.00559120
650.96338   0.99834775
650.98700   1.00471600
651.01062   1.00393990
651.03430   1.00039590
651.05792   1.00016630
651.08154   1.00373980
651.10516   1.00753370
651.12878   1.00534670
651.15234   1.00783250
651.17596   1.00542300
651.19958   0.99966362
651.22314   0.99708120
651.24670   0.99476741
651.27026   1.00789380
651.29382   1.00046680
651.31738   1.00090210
651.34094   1.00564710
651.36450   1.00230810
651.38806   1.00226910
651.41156   1.00228050
651.43512   1.00091360
651.45862   0.98828943
651.48212   0.97826361
651.50562   0.99018196
651.52917   0.99473650
651.55261   0.99968576
651.57611   0.99724402
651.59961   0.99918355
651.62311   0.98497680
651.64655   0.97511986
651.67004   0.96534248
651.69348   0.97643912
651.71692   0.98471638
651.74036   0.99302106
651.76379   0.99299680
