%\*l[nm]	Flux relative to continuum flux
650.51294   0.99956541
650.53674   0.99608392
650.56049   0.99669562
650.58423   1.00221650
650.60797   0.99329984
650.63171   0.99822770
650.65540   0.99890429
650.67914   0.99982489
650.70288   0.99935344
650.72662   0.99201805
650.75031   0.99082216
650.77405   0.99243813
650.79773   0.99452772
650.82141   0.99173998
650.84509   0.99039501
650.86877   0.97841100
650.89246   0.99068886
650.91608   0.99234327
650.93976   0.99807635
650.96338   1.00379010
650.98700   0.99589565
651.01062   0.99596355
651.03430   0.99065223
651.05792   0.99943274
651.08154   0.99682693
651.10516   0.99973232
651.12878   0.99398660
651.15234   0.99946287
651.17596   0.99400507
651.19958   0.99332539
651.22314   0.99112560
651.24670   1.00101100
651.27026   0.99846146
651.29382   0.99770927
651.31738   0.99713682
651.34094   1.00284040
651.36450   1.00484750
651.38806   0.99915677
651.41156   0.99515517
651.43512   0.99204367
651.45862   0.98004599
651.48212   0.97086761
651.50562   0.98500696
651.52917   0.99005670
651.55261   0.99458698
651.57611   0.99513779
651.59961   0.98594379
651.62311   0.98955965
651.64655   0.95599231
651.67004   0.95344909
651.69348   0.96165672
651.71692   0.97461815
651.74036   0.99308185
651.76379   0.99311651
651.78723   0.98914360
651.81067   0.99255895
651.83411   0.99397666
651.85754   0.99340946
651.88092   0.99845553
651.90430   0.99980854
651.92767   0.98823210
651.95105   0.98110933
651.97449   0.98912222
651.99786   1.00043150
652.02124   1.01215450
652.04456   1.00781120
652.06799   1.01341870
652.09131   1.01582230
652.11462   1.01498110
652.13800   1.01774540
652.16132   1.01386440
652.18469   1.01752990
652.20795   0.99808567
652.23132   0.99864372
652.25458   1.00696570
652.27789   1.00120700
652.30115   1.00362300
652.32446   0.99601506
652.34778   0.99137219
652.37103   0.98555282
652.39435   0.98597690
652.41760   0.98876206
652.44080   0.99709083
652.46411   1.00029310
652.48737   1.00579530
652.51062   0.99799023
652.53381   1.00415500
652.55701   1.00287410
652.58026   1.00531460
652.60345   0.99870406
652.62671   1.00241550
652.64990   1.00177150
652.67310   1.00195090
652.69629   1.00335600
652.71948   1.00955200
652.74261   0.99684403
652.76581   0.99806242
652.78894   0.99826085
652.81213   0.99644948
652.83533   0.99528112
652.85846   0.99787083
652.88159   0.99885523
652.90472   0.99361127
652.92786   1.00283270
652.95099   1.00074230
652.97406   0.99344143
652.99719   1.00022710
653.02032   0.99265745
653.04340   0.99432468
653.06653   0.98527971
653.08960   0.99039854
653.11267   0.99032611
653.13574   0.98841280
653.15881   0.99428466
653.18188   0.99203354
653.20496   0.98738833
653.22797   0.98527479
653.25104   0.97964694
653.27405   0.98487467
653.29706   0.99565320
653.32013   0.99567037
653.34314   0.98933735
653.36609   0.99147020
653.38910   0.99235840
653.41211   0.97712976
653.43512   0.98941252
653.45813   0.99221014
653.48108   0.98776555
653.50403   0.98257481
653.52704   0.99485202
653.54999   0.99282446
653.57294   0.98689100
653.59589   0.99017054
653.61884   0.98676949
653.64172   0.99544207
653.66467   0.97849559
653.68762   0.98063493
653.71057   0.98661416
653.73346   0.98150733
653.75635   0.98659918
653.77924   0.99215845
653.80212   0.98889291
653.82507   0.99204407
653.84790   0.98993161
653.87079   0.98119081
653.89368   0.98564308
653.91650   0.98284209
653.93939   0.98519378
653.96222   0.98316496
653.98505   0.98387721
654.00793   0.98420025
654.03076   0.98035992
654.05359   0.98071585
654.07635   0.98014245
654.09924   0.98506987
654.12201   0.97900343
654.14484   0.97681385
654.16760   0.97325899
654.19037   0.96766657
654.21320   0.96375919
654.23596   0.96945199
654.25867   0.96959239
654.28149   0.96438797
654.30426   0.97562765
654.32703   0.97292167
654.34973   0.96235595
654.37244   0.95749463
654.39520   0.94991256
654.41791   0.95361086
654.44061   0.95744923
654.46332   0.96424448
654.48608   0.96351253
654.50873   0.96935668
654.53143   0.96347822
654.55414   0.96479624
654.57678   0.96465656
654.59949   0.96770661
654.62219   0.96342265
654.64484   0.95809041
654.66748   0.96194549
654.69012   0.95793686
654.71277   0.96255288
654.73547   0.95381549
654.75806   0.94808578
654.78064   0.94345032
654.80334   0.96123143
654.82593   0.94512435
654.84851   0.93831407
654.87115   0.93624526
654.89368   0.93697193
654.91632   0.93974442
654.93890   0.94437967
654.96149   0.94906782
654.98401   0.95005536
655.00659   0.94381715
655.02917   0.93712907
655.05170   0.94036540
655.07428   0.94201737
655.09680   0.93757284
655.11932   0.93613252
655.14185   0.93510301
655.16437   0.93557145
655.18689   0.92917247
655.20941   0.93016941
655.23187   0.91721516
655.25439   0.89981207
655.27692   0.90201000
655.29938   0.90448855
655.32184   0.91626352
655.34436   0.91165523
655.36682   0.90180390
655.38928   0.90165065
655.41174   0.90350800
655.43414   0.89817989
655.45660   0.88910861
655.47900   0.89095661
655.50146   0.88998494
655.52386   0.88515026
655.54626   0.87912022
655.56873   0.87623191
655.59113   0.87051625
655.61346   0.86905517
655.63586   0.86252437
655.65826   0.86151441
655.68066   0.85556623
655.70300   0.85135044
655.72540   0.85792243
655.74774   0.86085484
655.77008   0.86810740
655.79242   0.87428165
655.81482   0.88755086
655.83710   0.89810226
655.85944   0.91968374
655.88177   0.93671559
655.90411   0.96028317
655.92639   0.98985992
655.94867   1.02423490
655.97101   1.04930370
655.99329   1.09151530
656.01556   1.11829330
656.03784   1.15344740
656.06012   1.17450120
656.08240   1.18994800
656.10461   1.20180090
656.12689   1.20109810
656.14911   1.20157760
656.17139   1.18322100
656.19360   1.15589960
656.21588   1.10699170
656.23810   1.07918750
656.26031   1.04823600
656.28253   1.02133790
656.30469   1.00433620
656.32690   0.99773063
656.34906   0.99348701
656.37128   1.00384380
656.39343   1.02496370
656.41565   1.04793430
656.43781   1.08573980
656.45996   1.13134110
656.48212   1.15692230
656.50427   1.18713670
656.52643   1.20696450
656.54852   1.20471980
656.57068   1.19861160
656.59277   1.17950700
656.61487   1.15683580
656.63702   1.13001400
656.65912   1.09969610
656.68121   1.06132190
656.70331   1.02991530
656.72540   1.00476140
656.74744   0.97222508
656.76953   0.95279162
656.79163   0.92722018
656.81366   0.92109173
656.83575   0.89868945
656.85779   0.88677381
656.87982   0.87579927
656.90186   0.87492732
656.92389   0.86981229
656.94592   0.86457000
656.96790   0.86713684
656.98993   0.86491891
657.01196   0.86801694
657.03394   0.86806232
657.05597   0.86992335
657.07794   0.87553489
657.09991   0.87802142
657.12189   0.88165878
657.14386   0.87937907
657.16583   0.88577936
657.18781   0.89195326
657.20972   0.88810081
657.23169   0.90067987
657.25360   0.90819375
657.27551   0.91052213
657.29749   0.92080856
657.31940   0.92973293
657.34131   0.92023646
657.36316   0.92444410
657.38513   0.92740851
657.40698   0.93417446
657.42883   0.93562901
657.45081   0.93076900
657.47266   0.92380282
657.49451   0.91801840
657.51636   0.92737537
657.53821   0.93367400
657.56006   0.93961929
657.58191   0.94785605
657.60376   0.95812158
657.62561   0.95454184
657.64740   0.94658194
657.66925   0.95019987
657.69104   0.95651720
657.71283   0.95648844
657.73468   0.95218309
657.75647   0.95493136
657.77820   0.95553798
657.79999   0.95713399
657.82178   0.96301364
657.84357   0.95544963
657.86536   0.97074277
657.88708   0.96508803
657.90881   0.95874593
657.93054   0.97006655
657.95227   0.97395782
657.97406   0.97549443
657.99573   0.96817603
658.01746   0.96750832
658.03918   0.96843281
658.06091   0.97402708
658.08264   0.97149137
658.10431   0.97455034
658.12604   0.96621746
658.14771   0.97512067
658.16937   0.97953266
658.19104   0.97886397
658.21271   0.98225911
658.23438   0.98597768
658.25598   0.98205916
658.27765   0.98388903
658.29926   0.98876812
658.32092   0.98656348
658.34253   0.98118094
658.36414   0.98314597
658.38580   0.98233385
658.40735   0.99342764
658.42902   0.98357179
658.45056   0.98815060
658.47217   0.99366894
658.49377   0.98287957
658.51532   0.98821474
658.53693   0.98625968
658.55847   0.99013068
658.58002   0.99073769
658.60162   0.99021923
658.62317   0.99393706
658.64465   1.00475840
658.66620   0.98554826
658.68774   0.99357662
658.70929   0.99476650
658.73077   0.99449221
658.75232   0.99908872
658.77380   1.00164660
658.79529   1.00630020
658.81677   1.00011090
658.83826   1.01377150
658.85974   1.01547300
658.88123   1.00717330
658.90271   1.00866210
658.92413   1.00806140
658.94556   1.00913990
658.96704   1.00948830
658.98846   1.01599330
659.00989   1.00793060
659.03137   1.00714250
659.05273   1.01907360
659.07416   1.01462060
659.09558   1.02126100
659.11700   1.00781040
659.13837   1.00565280
659.15979   1.01041090
659.18115   1.00850930
659.20251   1.00546770
659.22394   1.00576600
659.24524   1.00717200
659.26666   1.00167810
659.28796   1.00807950
659.30933   1.00917280
659.33069   1.00249910
659.35199   1.00917710
659.37335   1.00806160
659.39465   0.99860441
659.41595   1.01304370
659.43732   0.99690693
659.45862   0.99939845
659.47986   0.99372080
659.50116   0.99745237
659.52246   1.00034430
659.54376   1.00581900
659.56506   1.00741810
659.58630   1.00087520
659.60754   1.00429620
659.62878   1.01371120
659.65002   1.00233680
659.67126   1.00390700
659.69250   0.98937991
659.71375   0.99516080
659.73499   0.98740100
659.75623   0.98948275
659.77740   0.99938895
659.79865   1.00066510
659.81982   0.99653073
659.84100   0.93753440
659.86218   0.93700533
659.88336   0.93669850
