%\*l[nm]	Flux relative to continuum flux
648.25159   0.98394706
648.27600   0.97695987
648.30029   0.97119273
648.32458   0.96246305
648.34900   0.95766290
648.37329   0.95891451
648.39758   0.95913756
648.42194   0.97977073
648.44617   0.98251701
648.47052   0.98455981
648.49475   0.98901540
648.51910   0.98344460
648.54333   0.98573790
648.56763   0.98041001
648.59192   0.98846400
648.61615   0.98503231
648.64038   0.98885806
648.66467   0.97257270
648.68884   0.98066335
648.71313   0.97702901
648.73737   0.98495995
648.76160   0.98710484
648.78577   0.98745417
648.81000   0.99512761
648.83417   0.99299124
648.85840   1.00036760
648.88257   1.00177440
648.90680   0.98733875
648.93097   0.99588501
648.95514   1.00127940
648.97931   1.00991190
649.00342   1.01005350
649.02759   1.01034630
649.05176   0.99519331
649.07587   0.97387332
649.09998   0.98862504
649.12415   1.00863560
649.14825   1.01786690
649.17236   1.02436730
649.19647   1.03893510
649.22058   1.03540560
649.24469   1.03774900
649.26880   1.00670230
649.29285   0.99468848
649.31696   1.00797830
649.34100   1.01131500
649.36511   1.03107130
649.38916   1.02724920
649.41321   1.01646740
649.43726   1.00665670
649.46130   0.99894829
649.48529   1.00176380
649.50934   0.99982861
649.53333   0.99429744
649.55737   0.98909301
649.58142   0.97351799
649.60541   0.96792132
649.62939   0.98453629
649.65344   1.00249170
649.67737   1.01169070
649.70135   1.00401200
649.72534   0.99913225
649.74933   0.99221110
649.77325   0.99330312
649.79724   0.99912753
649.82117   0.99934076
649.84509   1.00471060
649.86902   0.99567865
649.89294   1.00278560
649.91687   1.00292240
649.94080   0.99996531
649.96472   1.00314520
649.98865   0.99516581
650.01257   0.99995076
650.03644   1.00385020
650.06030   0.99664475
650.08417   1.00484370
650.10803   0.99393159
650.13196   0.99990445
650.15582   0.99089001
650.17963   0.99418446
650.20349   1.00103970
650.22736   0.99726296
650.25116   0.99260271
650.27502   0.99129263
650.29883   0.99440224
650.32263   1.00111890
650.34644   0.99130007
650.37024   0.99704055
650.39404   0.99371405
650.41785   0.99110593
650.44165   0.99405985
650.46545   0.99982713
650.48920   1.00402780
650.51294   1.00020770
650.53674   1.00388530
650.56049   1.00212520
650.58423   0.99739136
650.60797   0.99704494
650.63171   0.99110345
650.65540   0.99328927
650.67914   0.99884974
650.70288   1.00024280
650.72662   0.99766859
650.75031   0.99234765
650.77405   0.99164157
650.79773   0.99699417
650.82141   0.99992636
650.84509   0.99382575
650.86877   0.97849873
650.89246   0.99701114
650.91608   0.99974416
650.93976   0.99746501
650.96338   1.00124000
650.98700   0.99985039
651.01062   1.00027450
651.03430   0.99497464
651.05792   0.99356939
651.08154   1.00109690
651.10516   1.00070570
651.12878   0.99866788
651.15234   1.00276530
651.17596   0.99422720
651.19958   0.98753564
651.22314   0.98706599
651.24670   0.99568959
651.27026   1.00515500
651.29382   1.00245520
651.31738   0.99187962
651.34094   1.00556450
651.36450   1.00321180
651.38806   1.00502050
651.41156   1.00378280
651.43512   1.00890960
651.45862   0.99620007
651.48212   0.98626373
651.50562   1.00911390
651.52917   1.01350330
651.55261   1.01539830
651.57611   1.02407190
651.59961   1.02525480
651.62311   1.00983210
651.64655   0.98670769
651.67004   0.98205438
651.69348   0.99860741
651.71692   1.01002950
651.74036   1.01711550
651.76379   1.02691190
651.78723   1.01188360
651.81067   1.00845340
651.83411   1.00548440
651.85754   0.99817243
651.88092   1.00337470
651.90430   0.99314201
651.92767   0.97656542
651.95105   0.97835633
651.97449   0.98837363
651.99786   0.99832881
652.02124   1.00473750
652.04456   1.00784170
652.06799   1.01397490
652.09131   1.01113670
652.11462   1.01965920
652.13800   1.01455820
652.16132   1.01439060
652.18469   1.01184980
652.20795   0.99880504
652.23132   1.00139860
652.25458   1.00438160
652.27789   0.99938443
652.30115   0.99747305
652.32446   1.00146550
652.34778   0.98900777
652.37103   0.98193703
652.39435   0.97690182
652.41760   0.98499122
652.44080   0.98944889
652.46411   0.99429663
652.48737   1.00407040
652.51062   1.00327240
652.53381   1.00204760
652.55701   1.00156520
652.58026   1.00083400
652.60345   0.99808173
652.62671   0.99875905
652.64990   0.99882929
652.67310   1.00156710
652.69629   1.00638330
652.71948   1.00476480
652.74261   0.99690900
652.76581   0.99917996
652.78894   0.99635149
652.81213   1.00290230
652.83533   0.99251081
652.85846   0.99770548
652.88159   0.99844338
652.90472   0.99338157
652.92786   0.99946542
652.95099   0.99389799
652.97406   0.99666469
652.99719   1.00091660
653.02032   1.00050520
653.04340   0.99843747
653.06653   0.99138881
653.08960   0.99772653
653.11267   1.00115430
653.13574   0.99781878
653.15881   1.00079780
653.18188   0.99795935
653.20496   0.98754542
653.22797   0.97645553
653.25104   0.97966901
653.27405   0.98949466
653.29706   0.99474673
653.32013   0.99676101
653.34314   0.99318566
653.36609   0.98993892
653.38910   0.98810542
653.41211   0.99082307
653.43512   0.98324387
653.45813   0.99141138
653.48108   0.98790141
653.50403   0.99038680
653.52704   0.99840303
653.54999   0.99708256
653.57294   0.99383279
653.59589   0.99617534
653.61884   0.99407185
653.64172   0.99346400
653.66467   0.98857450
653.68762   0.99289185
653.71057   0.99724795
653.73346   0.99100865
653.75635   0.99064703
653.77924   0.99629782
653.80212   0.99543803
653.82507   0.99408499
653.84790   0.99555702
653.87079   0.99412478
653.89368   0.99250807
653.91650   0.98836601
653.93939   0.98884939
653.96222   0.99109915
653.98505   0.98272276
654.00793   0.99982458
654.03076   0.99200821
654.05359   0.98478160
654.07635   0.99549012
654.09924   0.99073181
654.12201   0.99530174
654.14484   0.98908080
654.16760   0.98444927
654.19037   0.99216035
654.21320   0.98488487
654.23596   0.97909430
654.25867   0.98398701
654.28149   0.98398522
654.30426   0.98267517
654.32703   0.98372534
654.34973   0.98344082
654.37244   0.96295875
654.39520   0.96713881
654.41791   0.96351910
654.44061   0.97130831
654.46332   0.98426506
654.48608   0.98105470
654.50873   0.99043143
654.53143   0.97997671
654.55414   0.97493044
654.57678   0.97843469
654.59949   0.97251039
654.62219   0.97403351
654.64484   0.98446703
654.66748   0.98558611
654.69012   0.98310310
654.71277   0.98297797
654.73547   0.97662492
654.75806   0.97690388
654.78064   0.98182854
654.80334   0.97493062
654.82593   0.97175750
654.84851   0.97103569
654.87115   0.95651222
654.89368   0.97440090
654.91632   0.97174298
654.93890   0.98539243
654.96149   0.99306006
654.98401   0.98111801
655.00659   0.98129989
655.02917   0.97829747
655.05170   0.98056181
655.07428   0.99419306
655.09680   0.98583521
655.11932   0.98599696
655.14185   0.97691113
